"en_ar_DEEP"	"VerConf"
"وفي حين أبدى معظم أصحاب المصلحة الإيفواريين، بما في ذلك الرئيس غباغبو ورئيس الوزراء سورو، ردود فعل إيجابية بشأن عمليات المحاكم المتنقلة، فقد اشتكى حزب تجمع الجمهوريين المعارض من أن العديد من الإيفواريين لم يتمكنوا من الوصول إلى المحاكم المتنقلة، ولا سيما في الغرب بسبب وجود الميليشيات، حتى لو كانت خاملة."	1
"وقد أعرب بلدي مرارا وتكرارا عن قلقه إزاء السكان المدنيين في تلك المنطقة وعن رأيه بأنه من المهم أن يتم نشر بعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية هناك من أجل حمايتهم."	1
"29 - وفي غضون ذلك، تعرقلت الجهود التي يبذلها عنصر الشرطة التابع لعملية الأمم المتحدة في كوت ديفوار لتقديم المشورة إلى حكومة المصالحة الوطنية بشأن إعادة هيكلة قوات الدفاع والأمن الإيفوارية والمساعدة في استعادة وجود الشرطة المدنية في جميع أنحاء البلاد، بسبب الموقف غير المتعاون. وغياب خطة إصلاح شاملة لقوات الدفاع والأمن الإيفوارية، وعدم الاتفاق بين الأطراف الإيفوارية بشأن نشر ضباط الشرطة والدرك الإيفواريين في الشمال."	1
"وقد تخلى السيد مونتيرو عن منصبه الشهر الماضي."	0
"\"ويكرر مجلس الأمن مطالبته جميع أطراف النزاع المسلح بالوقف الفوري والكامل لجميع أشكال العنف ضد النساء والفتيات، بما في ذلك أعمال العنف الجنسي."	1
"على الرغم من أن اللجنة لا تقبل أنه في اجتماع 8 مايو/أيار، أصدر رئيس الوزراء السابق تعليمات إلى راي لوس \"للقضاء\" على معارضيه السياسيين، على أساس جميع المعلومات المعروضة عليها، اقتنعت اللجنة بوجود شك معقول وأن رئيس الوزراء السابق كان على الأقل على علم بتوزيع أسلحة الشرطة الوطنية على المدنيين."	1
"رابعا، إن القرصنة قبالة سواحل الصومال مشكلة دولية تتطلب جهودنا ومساهمتنا الجماعية."	1
"ولهذا السبب، تثير المديرية التنفيذية دائما مثل هذه القضايا في سياق الزيارات القطرية وحلقات العمل بالفيديو وغيرها من عمليات تبادل وجهات النظر، وترى قيمة مستقبلية في العمل بشكل مكثف أكثر مع الدول بشأن الجوانب العملية لهذه النهج."	0
"يتطلب التوجيه الواضح لعمل اللجنة ومديريتها التنفيذية توجيهات سياسية واضحة المعالم في جميع المجالات الرئيسية لولاية اللجنة."	1
"على الرغم من التقدم الملحوظ، لا تزال البيئة السياسية والأمنية والاقتصادية المعقدة تشكل تحديات هائلة للقادة المنتخبين المكلفين بتطبيع بلدنا."	1
"وإذ يؤكد من جديد أنه لا يجوز السماح لأعمال الإرهاب بعرقلة عملية الانتقال السياسي والاقتصادي في العراق، ويؤكد من جديد كذلك التزامات الدول الأعضاء بموجب القرار 1618 (2005) المؤرخ 4 آب/أغسطس 2005 وغيره من القرارات والاتفاقيات الدولية ذات الصلة فيما يتعلق، في جملة أمور، بالإرهابيين الأنشطة في العراق ومنه أو ضد مواطنيه،"	1
"ومع استمرار هذه التعقيدات والتصرفات المتناقضة تماما مع ما يتطلبه الحل العادل، لا بد من التساؤل: كيف يمكننا أن نصل بعملية السلام إلى نتيجة ناجحة في عام 2009؟ ونعتقد أن المسؤولية تقع على عاتق اللجنة الرباعية ومجلس الأمن لوضع آلية عملية لمعالجة هذه القضايا في ظل فشل أحد الأطراف مرارا وتكرارا في الاستجابة للدعوات والوفاء بالتزاماته، مما يغرقنا في عملية دورية لا نهاية لها بصيرة."	1
"ونظرا للعداء الطويل الأمد الذي تكنه هذه الجماعات للأمم المتحدة، فإن هذا يشير إلى وجود خطر مستمر على أفراد البعثة."	1
"كما أعرب المجلس عن أسفه لاعتماد جمعية كوسوفو للقرار المذكور، واتفق مع الممثل الخاص في أن مثل هذه القرارات والمقررات التي اتخذتها الجمعية بشأن مسائل لا تدخل في مجال اختصاصها، باطلة وباطلة."	1
"ويعرب المجلس عن قلقه إزاء الدعم الخارجي الذي تتلقاه الجماعات المسلحة التشادية، حسبما أفاد به الأمين العام."	1
"128 - ومن الأساليب الأخرى التي يفضلها تنظيم القاعدة تجنيد ونشر العناصر الذين لم يخطر ببالهم أي وكالة لإنفاذ القانون أو وكالة أمنية، وبالتالي يمكنهم السفر دون صعوبة، والحصول على تأشيرات عمل أو طلاب، وكضمان إضافي، المطالبة فقدان أي وثائق تحتوي على طوابع تأشيرة يُحتمل أن تكون مُجرمة للحصول على بديل أصلي."	0
"لقد ورثت الحكومة الديمقراطية الجديدة في باكستان تحديات سياسية واقتصادية وأمنية جسيمة."	1
"ولكن من الواضح أيضاً أن قيادة قوات الدفاع عن تيمور - ليشتي لم تتخذ سوى خطوات محدودة للتحقق من مدى التهديد الذي تشكله أو لاستخدام قنوات غير عسكرية لحل التهديد المتصور. وفي الخامس والعشرين من مايو/أيار لم تحاول القيادة العليا لقوات الدفاع عن تيمور - ليشتي الاتصال بأولئك الذين يتولون القيادة العملياتية لقوات الشرطة الوطنية لتيمور - ليشتي أو إشراك رئيس الوزراء أو الرئيس في حل الموقف."	1
"ولم يرد ستادلر على الإخطار المنصوص عليه في المادة 15."	0
