"en_ar_DEEPL"	"VerCoop"
"وذكر الممثل الخاص أن القتال لا يبشر بالخير بالنسبة لتوصل الأطراف المتحاربة إلى اتفاق خلال محادثات السلام التي تقودها الهيئة الحكومية الدولية المعنية بالتنمية (إيغاد) والمقرر عقدها في 6 نوفمبر/تشرين الثاني."	1
"7. يهيب بجميع الدول أن تتصرف بدقة وفقا لأحكام هذا القرار، بصرف النظر عن وجود أي حقوق أو التزامات يمنحها أو يفرضها أي اتفاق دولي أو أي عقد مبرم أو أي ترخيص أو إذن ممنوح قبل تاريخ بدء نفاذ التدابير المفروضة بموجب الفقرة 4 أعلاه؛"	1
"(و) رحب باستعداد المديرية التنفيذية للمشاركة بفعالية في جميع الأنشطة ذات الصلة في إطار استراتيجية الأمم المتحدة العالمية لمكافحة الإرهاب ودعمها، بما في ذلك في إطار فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب، التي أنشئت لضمان التنسيق والاتساق الشاملين في جهود مكافحة الإرهاب التي تبذلها منظومة الأمم المتحدة، وأكد أهمية ذلك."	1
"إدارة الشؤون السياسية، وإدارة عمليات حفظ السلام، وإدارة عمليات حفظ السلام، وبرنامج الأمم المتحدة الإنمائي، واليونسكو، ومفوضية الأمم المتحدة لشؤون اللاجئين، واليونيسيف، وبرنامج الأغذية العالمي"	0
"ودعا المحاورون من أحزاب المعارضة والمجتمع المدني في جميع أنحاء البلاد المجتمع الدولي إلى منع تغيير الدستور. واعتبر الشركاء الدوليون أن الانتقال السلمي للسلطة أمر ضروري لتحقيق السلام والاستقرار في البلاد في المستقبل."	1
"وأبلغتني حكومة لبنان أيضا أن القوات المسلحة اللبنانية زادت من تواجدها وأقامت نقاط تفتيش جديدة وشددت الرقابة حول مواقع الجماعات الفلسطينية المسلحة التي تتخذ من الجمهورية العربية السورية مقرا لها في جنوب بيروت وفي سهل البقاع. وفي 7 تشرين الأول/أكتوبر، شن الجيش اللبناني غارات على مواقع للجماعات الفلسطينية المسلحة التي تتخذ من سوريا مقرا لها في سهل البقاع، حيث تم الاستيلاء على أسلحة."	1
"2. المجموعة الثانية: تحركت المجموعة الثانية المكونة من خمسة عشر مفتشا من فندق القناة ببغداد في الساعة 00/8. ووصلت في الساعة 30/10 إلى شركة مصافي الشمال/المصافي الصغيرة في منطقة الصينية في محافظة صلاح الدين."	0
"(ج) تشجيع اعتماد ضوابط محلية أقوى على الأسلحة والمتفجرات."	1
"كما قام بزيارة مخيم العيون للاجئين."	1
"3 3 ب/90/373 - آب/أغسطس 1990"	0
"13. تحث المجتمع الدولي على تقديم الدعم والمساعدة لتمكين الدول من الوفاء بمسؤولياتها فيما يتعلق بحماية اللاجئين وغيرهم من الأشخاص المشمولين بالحماية بموجب القانون الإنساني الدولي؛"	1
"6. وفي المجالس التشريعية الولائية التي تضم 48 مقعدا في ولايات دارفور الثلاث، فاز حزب المؤتمر الوطني بـ 42 مقعدا في شمال دارفور، و 43 مقعدا في جنوب دارفور، و 41 مقعدا في غرب دارفور."	0
"وأشارت الدول الثلاث إلى الجهود التي تبذلها لتعزيز مختلف قوانين مكافحة الإرهاب لمواءمتها مع قرارات الأمم المتحدة، إلا أن نقص القدرات يعيق التنفيذ الفعال."	1
"17. على الرغم من نزع سلاح 600 15 مقاتل سابق في إيتوري، لا تزال اللجنة الوطنية للتسريح وإعادة الإدماج تواجه صعوبات في الاضطلاع بمسؤولياتها، ولا سيما دفع بدلات التسريح للمقاتلين السابقين، مما أدى إلى زيادة الاستياء في أوساطهم. ويتعين دفع البدلات بشكل عاجل ومنتظم."	0
"مستشارة في الشؤون الجنسانية في مكتب الدعم الإقليمي لبرنامج الأمم المتحدة المشترك المعني بفيروس نقص المناعة البشرية/الإيدز لشرق أفريقيا والجنوب الأفريقي، تقدم المشورة في مجال السياسات والمشورة التقنية لتعميم قضايا المرأة وفيروس نقص المناعة البشرية/الإيدز في البرامج الوطنية لمكافحة الإيدز."	0
"يدعو جميع الأطراف المعنية إلى كفالة أن تراعي جميع عمليات السلام واتفاقات السلام والتخطيط للإنعاش والتعمير بعد انتهاء النزاع الاحتياجات الخاصة للنساء والأطفال وأن تشمل تدابير محددة لحماية المدنيين بما في ذلك ... '3` تهيئة الظروف المواتية لعودة اللاجئين والمشردين داخليا بصورة طوعية وآمنة وكريمة ومستدامة ..."	1
"17. وأعتقد أن مهمة الكشف عن مصير المفقودين من الكويتيين ورعايا البلدان الثالثة مهمة ملحة ولا ينبغي أن تتأثر بالعوامل والاعتبارات السياسية."	1
"وشدد أعضاء المجلس على أن بعثة الأمم المتحدة في إثيوبيا وإريتريا أنشئت بدعوة من الطرفين، وهي على استعداد لمساعدتهما في تنفيذ اتفاقي الجزائر."	1
"27 أكتوبر 2012 - 20 أبريل 2013"	0
"50. ويصب استقرار منطقة البحيرات الكبرى برمتها في مصلحة أوغندا."	0
"وأُدلي ببيانات افتتاحية باسم وزارة الخارجية الاتحادية في ألمانيا، ورئيس اللجنة المنشأة عملا بالقرار 1540 (2004)، ومكتب شؤون نزع السلاح التابع للأمانة العامة للأمم المتحدة، والمفوضية الأوروبية، ووزارة خارجية الولايات المتحدة، والمكتب الاتحادي للشؤون الاقتصادية ومراقبة الصادرات."	1
