"","en_ar_DEEP","MatCoop"
"1943","وتؤكد حكومة الجمهورية العربية السورية أنها تقوم بواجبها في حماية مواطنيها ونزع سلاح الإرهابيين ومحاسبة مرتكبي الجرائم، وهي تواصل مساعيها لإيجاد حل سياسي للأزمة في سورية من خلال التعاون مع المبعوث الخاص كوفي عنان والبناء على سلسلة الإنجازات الديمقراطية التي بدأت في مارس/آذار من العام الماضي، والتي تشمل رفع حالة الطوارئ، وإصدار قوانين التعددية السياسية والانتخابات المحلية وحرية الإعلام، واتخاذ إجراءات لمعالجة الوضع الاقتصادي للمواطنين، وإصدار دستور جديد، وغير ذلك من التدابير الرامية إلى تعزيز الحياة السياسية وتعزيز التعددية والديمقراطية نحو بدء عملية إصلاح شاملة.",1
"1944","على مستوى كيانات الأمم المتحدة",0
"1945","وقد جلب العاملون في المجال الإنساني منتجات تنقية المياه إلى بانغي ويقومون بتوصيل الأدوية الحيوية وإمدادات التوليد والجراحة، بالإضافة إلى المواد الغذائية، إلى المستشفيات في المدينة.",0
"1946","(ث) العمل مع المنظمات الدولية والإقليمية ذات الصلة من أجل تعزيز الوعي بالتدابير والامتثال لها؛",1
"1947","وكما يعلم أعضاء المجلس، فقد بدأت الهجرة بين الشمال والجنوب، ولأول مرة، ستتضمن عبور حدود دولية.",0
"1948","دورات تدريبية حول موضوع الاستغلال والانتهاك الجنسيين؛ تطوير السياسات والإجراءات المتعلقة بالجوانب التنظيمية لمساعدة الضحايا.",1
"1949","لقد بذلت الحركة الوطنية لكوت ديفوار جهوداً حثيثة لعزل المدنيين عن الصراع. وكانت أهداف الحركة الوطنية لكوت ديفوار استعادة كرامة شعب كوت ديفوار.",1
"1950","تحرك الفريق من فندق قصر نينوى في الساعة 9 صباحا ووصل إلى شركة غاز الشمال التابعة لوزارة النفط في محافظة التأميم.",0
"1951","وفيما يتعلق بالفاتورة رقم BV/13، فإن الفريق مقتنع بأن العمل الذي تتعلق به هذه الفاتورة قد تم إنجازه وأن عدم التصديق يرجع إلى إحباط عملية الدفع نتيجة لغزو العراق واحتلاله للكويت.",0
"1952","(أ) تشجيع اعتماد أطر قانونية وطنية شاملة ومتكاملة لمكافحة الإرهاب، وفقا لسيادة القانون والالتزامات المتعلقة بحقوق الإنسان، وتعزيز القدرات الوطنية على التحقيق في الأعمال الإرهابية ومقاضاة مرتكبيها ومقاضاة مرتكبيها، بما في ذلك عن طريق طلب المساعدة في مجال بناء القدرات حسب الحاجة ضروري؛",1
"1953","وينبغي أن تكون القوات المسلحة والشرطة مستعدة بشكل أفضل للمشاركة في مهام الحماية، بما في ذلك منع العنف الجنسي المرتبط بالنزاع.",1
"1954",":: قانون وقاية النباتات رقم 15 لسنة 2005",0
"1955","وبناء على طلبها، دعمت البعثة أيضا الجهود التي يبذلها تحالف الوطنيين من أجل كونغو حر وذو سيادة من أجل الاندماج في القوات المسلحة لجمهورية الكونغو الديمقراطية.",1
"1956","واعترافا من المجلس بقيمة الإحاطات السنوية التي يقدمها رؤساء العناصر العسكرية، قال إنه يرحب أيضا بالإحاطات الإعلامية المماثلة التي يقدمها رؤساء عناصر الشرطة من أجل تحسين فهمه للتحديات التشغيلية.",0
"1957","113 - وعلى الرغم من هذه المبادرات، لا تزال الجهود الإقليمية الرامية إلى مكافحة الإرهاب تواجه تحديات كبيرة.",1
"1958","3. يجب على الدول أن تقدم إلى العدالة أولئك الذين يمولون أو يخططون أو يدعمون أو يرتكبون الأعمال الإرهابية أو يوفرون ملاذات آمنة، وفقا للقانون الدولي، ولا سيما على أساس مبدأ التسليم أو المحاكمة؛",1
"1959","23 - وخلال الزيارات الميدانية الأخيرة لمخيمات اللاجئين ومواقع المشردين داخليا والقرى المجاورة، سجلت البعثة عددا أقل من التقارير عن انتهاكات حقوق الإنسان.",1
"1960","لم يتم تشكيل إدارة ولا يوجد في البلدة وبقية مناطق باي وباكول أي شكل من أشكال الحكم.",0
"1961","معظم الطرق عبارة عن مسارات رملية أو ترابية تصبح غير سالكة خلال هذه الفترة، مما يؤدي إلى قطع أجزاء كبيرة من الأراضي لفترات طويلة.",0
"1962","وركزت نائبة المدعي العام بنسودا ملاحظاتها على دور المحكمة الجنائية الدولية وتأثيرها في تعزيز التحقيق والملاحقة القضائية في الجرائم الخطيرة التي تهم المجتمع الدولي.",1
"1963","94 - وبما أنه تم التأكد من وجود الميليشيات وما يسمى بالقوات الموازية، فإن رئيس الجمهورية وحكومة الوفاق الوطني ملزمان باتخاذ جميع الخطوات اللازمة لوضع حد لأنشطتهما.",0
"1964","إن وجود قوة الحراسة أمر بالغ الأهمية للحفاظ على جو أمني من أجل منع رشوة الشهود وتمكينهم من الوصول إلى مرافق المحكمة دون خوف.",1
"1965","وبالإضافة إلى ذلك، تقوم البعثة حاليا بتقييم الحاجة إلى طائرات مراقبة متخصصة للقيام بعمليات المراقبة والدوريات في المناطق الحدودية والساحلية البرية التي يتعذر الوصول إليها عموما. ب. الأمن الانتخابي",1
"1966","10 - وقدمت منظمة حلف شمال الأطلسي قوات إضافية لكفالة تهيئة بيئة آمنة ومأمونة لانتخابات الجمعية الوطنية ومجالس المقاطعات المقرر إجراؤها في 18 أيلول/سبتمبر (انظر الفقرة 15).",1
"1967","(ب) دعوة أطراف النزاع المسلح إلى الامتثال للالتزامات المنطبقة عليها بموجب القانون الإنساني الدولي فيما يتصل باحترام وحماية العاملين في المجال الإنساني والشحنات المستخدمة في عمليات الإغاثة الإنسانية،",1
