"en_ar_GOOGLE"	"VerConf"
"ومع ذلك، اتهم بعض القادة في مقديشو الرئيس بالذهاب إلى الأراضي الإثيوبية للحصول على أسلحة وقوات لاستخدامها في أنشطته المستقبلية في الصومال."	1
"وإذ يساوره بالغ القلق إزاء الأنشطة المسلحة وأعمال اللصوصية في [المنطقة] التي تهدد أمن السكان المدنيين، وسير العمليات الإنسانية في تلك المناطق واستقرار تلك البلدان، والتي تؤدي إلى انتهاكات خطيرة لحقوق الإنسان والقانون الإنساني الدولي."	1
"&quot;ويدين مجلس الأمن بشدة استمرار أعمال العنف وانتهاكات حقوق الإنسان من جانب جميع الجماعات المسلحة، بما في ذلك عمليات الإعدام بإجراءات موجزة، والعنف الجنسي والعنف القائم على نوع الجنس، وتجنيد الأطفال واستخدامهم على نطاق واسع، ويطالب جميع الجماعات المسلحة بوقف جميع أشكال العنف فورا والأنشطة المزعزعة للاستقرار، وأن يتم حل أعضائها فوراً وبشكل دائم، وإلقاء أسلحتهم وتسريح الأطفال من صفوفها، ويؤكد من جديد أن المسؤولين عن انتهاكات حقوق الإنسان وانتهاكات القانون الإنساني الدولي سيخضعون للمساءلة ويجب ألا يكونوا مؤهلين للاندماج في صفوفها. القوات المسلحة لجمهورية الكونغو الديمقراطية أو عناصر أخرى من قوات أمن الدولة."	1
"ويشعر الاتحاد الأوروبي بقلق بالغ إزاء دورة العنف الانتقامي المستمرة في إسرائيل والأراضي المحتلة."	1
"رابعا، إن القرصنة قبالة سواحل الصومال مشكلة دولية تتطلب جهودنا ومساهمتنا الجماعية."	1
"وتنظر اللجنة أيضا في إمكانية تقديم تقارير إقليمية جماعية وطلبت من فريق الرصد مواصلة دراسة هذا الخيار."	0
"قرار مجلس الأمن 1494 (2003)، مرجع سابق. 15"	0
"وهذا هو الصاروخ الثالث الذي يتم إطلاقه من غزة على إسرائيل منذ الصيف."	0
"وترى اللجنة أن حوادث التعذيب قد ترقى بالتالي إلى مستوى جريمة ضد الإنسانية، ونظراً للطبيعة التمييزية للهجمات، فقد تنطوي أيضاً على جريمة الاضطهاد باعتبارها جريمة ضد الإنسانية."	1
"ويعتقد أن المدفوعات الناتجة عن الإفراج عن السفن والبضائع وأطقمها المحتجزة قد تستخدم لتمويل الجماعات أو الأنشطة الإرهابية."	1
"&quot;ويلاحظ مجلس الأمن مع القلق أن الإرهاب لا يزال يشكل تهديدا خطيرا للسلام والأمن الدوليين، والتمتع بحقوق الإنسان، والتنمية الاجتماعية والاقتصادية لجميع الدول الأعضاء، ويقوض الاستقرار والرخاء العالميين، وأن هذا التهديد أصبح أكثر خطورة نشر الأعمال الإرهابية، مع تزايدها، في مختلف مناطق العالم، بما في ذلك تلك التي تكون بدافع التعصب أو التطرف، ويعرب عن تصميمه على مكافحة هذا التهديد."	1
"إنهم يتعرضون لضغوط ضد عناصر مهمة من هذه الهوية، مثل لغتهم وثقافتهم وتراثهم الديني، فضلاً عن بقائهم الاقتصادي."	0
"المقرر عقدها يوم الأربعاء، 14 كانون الأول/ديسمبر 2005، الساعة 40/17"	0
"ولكن، كما قلت في الجلسة المفتوحة يوم الثلاثاء، يجب النظر إلى الأحداث في سياقها، ومجلس الأمن لا يفعل شيئا للمساهمة في التوصل إلى تسوية سلمية عندما يدين تصرفات أحد الأطراف ويغض الطرف عن كل ما يحدث في المنطقة."	1
"598- وفي ضوء التعليقات المذكورة أعلاه وعلى أساس مجموعة القوانين المتعلقة بحقوق الإنسان المذكورة أعلاه، هناك ما يبرر الاقتراح القائل بأنه، في الوقت الحاضر، كلما ارتكب انتهاك جسيم لحقوق الإنسان يصل أيضاً إلى مستوى جريمة دولية، فإن العرف قد ارتكب انتهاكاً جسيماً لحقوق الإنسان. ولا ينص القانون الدولي على المسؤولية الجنائية للأفراد الذين ارتكبوا هذا الانتهاك فحسب، بل يفرض أيضًا التزامًا على الدول التي يكون مرتكبو الجرائم من مواطنيها، أو الذين تصرفوا كأجهزة لها بحكم القانون أو بحكم الواقع، بتقديم التعويضات (بما في ذلك التعويضات). التعويض) عن الضرر الذي حدث."	0
"وكانت إحدى الحالات البارزة الأخيرة هي مالي، حيث لم يتصرف المجلس بناء على طلب من الأمين العام لإنشاء فريق خبراء للتحقيق في هوية وأنشطة المتورطين في الجريمة المنظمة عبر الوطنية في مالي والمنطقة دون الإقليمية، مع إمكانية فرض عقوبات عقابية ومستهدفة."	1
"إن حل الدولة الواحدة قد يلبي العديد من الرغبات الفلسطينية الأساسية، لكنه يفشل في تلبية المطلب الأساسي للإسرائيليين المتمثل في الحفاظ على حقهم في تقرير المصير والسيادة."	0
"وبالإضافة إلى ذلك، أصدرت أربع دول تشريعات تجرم توفير الملاذ الآمن للإرهابيين ومؤيديهم من قبل أفراد أو منظمات."	0
"كما أعربوا مجددا عن قلقهم البالغ إزاء مشاكل الإرهاب والقرصنة واحتجاز الرهائن والحالة الإنسانية المتردية. وفي هذا السياق، أكدوا ضرورة التنفيذ السريع لجميع قرارات مجلس الأمن ذات الصلة، بما في ذلك من قبل المؤسسات الاتحادية الانتقالية، حسب الاقتضاء."	1
"وأعربت المفوضة السامية عن قلقها إزاء استمرار الانتهاكات على نطاق واسع وشيوع ثقافة الإفلات من العقاب في جميع أنحاء البلد، ولا سيما في منطقة الثقة، وتآكل سيادة القانون داخل الحكومة والمناطق التي تسيطر عليها القوات الجديدة."	1
