"en_es_DEEPL"	"MatConf"
"2. La situación en Chad, la República Centroafricana y la subregión"	0
"El Equipo cree que el embargo podría tener más impacto contra ésta y otras amenazas de alta prioridad, como el uso de sistemas portátiles de defensa antiaérea, si estuviera más estrechamente vinculado a otros regímenes de lucha contra la proliferación y de control de armamentos."	0
"392. Sobre la base de la información de que dispone la Comisión, parece que los saqueos llevados a cabo principalmente por los Janjaweed en el contexto de los ataques contra las aldeas se han realizado a gran escala y han sido consentidos por el Gobierno del Sudán mediante la propagación de una cultura de impunidad y el apoyo directo a los Janjaweed."	1
"Lo más frecuente es que los civiles se vean atrapados en circunstancias de extrema necesidad en las que no se ha establecido una operación de mantenimiento de la paz. Tales situaciones pueden requerir la atención urgente del Consejo."	1
"Del 1 de junio al 31 de agosto se recogieron o entregaron casi 500 armas ligeras, más de 189.000 cartuchos, 2.368 granadas de mano y minas y más de 255 kg de explosivos. Panorama"	1
"La mezquita y las viviendas cercanas resultaron dañadas por el bombardeo."	1
"26. Durante el periodo que abarca el informe, la MINUSMA documentó varias exacciones cometidas por las MDSF, incluido el uso excesivo de la fuerza que dio lugar a ejecuciones extrajudiciales. El 3 de octubre, en la ciudad de Gao, guardias de prisiones dispararon a un detenido desarmado que se estaba rindiendo tras un intento fallido de fuga de la prisión. El 16 de noviembre, también en la ciudad de Gao, un soldado de las fuerzas armadas malienses abrió fuego indiscriminadamente en un lugar público, lo que causó la muerte de un hombre y heridas a otros cinco."	1
"Reafirmando su Resolución 1373 (2001), de 28 de septiembre de 2001, y reiterando su apoyo a los esfuerzos internacionales para erradicar el terrorismo, de conformidad con la Carta de las Naciones Unidas,"	0
"\"El Consejo de Seguridad reconoce la constante infrarrepresentación de las mujeres en los procesos formales de paz y está profundamente preocupado por los obstáculos y retos persistentes derivados de situaciones como la violencia contra las mujeres, las economías y estructuras sociales destrozadas, la falta de Estado de Derecho, la pobreza, el acceso limitado a la educación y a otros recursos, y diversas formas de discriminación y estereotipos."	1
"Dinamarca y República Unida de Tanzania"	0
"Además, las fuerzas de seguridad sirias han seguido llevando a cabo operaciones a lo largo de la frontera sirio-libanesa, parte de la cual ha sido minada en los últimos meses."	1
"Artefactos explosivos improvisados y explosivos de fabricación casera, por ejemplo, nitrato de amonio y nitrato de urea. Coches bomba."	1
":: 2 de junio de 2005, el periodista Samir Kassir muere al explotar su coche en el este de Beirut."	1
"Durante el período que abarca el informe, el componente policial de la UNMIS se centró en la formación del Servicio de Policía de Sudán del Sur en materia de seguridad para el referéndum y en ayudarle a preparar sus planes de seguridad para el referéndum."	0
"A fin de seguir depurando la Lista de entradas inadecuadas, el Equipo recomienda que, cuando realice su examen trienal, el Comité invite a los Estados proponentes pertinentes a presentar solicitudes de supresión de nombres de la Lista que carezcan de suficientes identificadores para permitir la aplicación efectiva de las medidas."	0
"9. Pide al Comité contra el Terrorismo que, además del informe solicitado en el párrafo 8, informe oralmente al Consejo, por conducto de su Presidente, al menos cada 180 días, sobre la labor general del Comité contra el Terrorismo y de su Dirección Ejecutiva y, según proceda, en conjunción con los informes de los Presidentes del Comité establecido en virtud de la resolución 1267 (1999) y del Comité establecido en virtud de la resolución 1540 (2004), y alienta la celebración de reuniones informativas oficiosas para todos los Estados Miembros interesados;"	0
"La policía disparó gases lacrimógenos para dispersar a los simpatizantes de ambos partidos que lanzaban piedras a la calle."	1
"La intención de restringir sus movimientos no puede constituir ni constituirá una solución definitiva al problema."	1
"También pueden utilizar oro y materias primas preciosas como medio de transferencia."	0
"24. Todos los Estados de la subregión tienen economías basadas en el dinero en efectivo, lo que aumenta el riesgo de que la financiación del terrorismo se produzca a través del transporte físico transfronterizo de moneda y otros instrumentos al portador, y de transferencias informales de dinero y valor a través de sistemas alternativos de envío de remesas."	1
"Mientras los ataques aéreos del régimen han asolado zonas civiles, las fuerzas armadas sirias han desplegado asedios en ciudades enteras."	1
"3. El Defensor del Pueblo también remitirá inmediatamente la solicitud de exclusión de la lista al Equipo de Vigilancia, que la facilitará al Defensor del Pueblo, en el plazo de cuatro meses:"	0
"En Wadi Haggam robaron armas a la policía."	1
"Exhorta a todas las partes interesadas a que cumplan las obligaciones internacionales que les son aplicables en relación con la protección de los niños afectados por los conflictos armados, así como los compromisos concretos que han contraído con el Representante Especial del Secretario General para la cuestión de los niños y los conflictos armados, con el UNICEF y con otros organismos de las Naciones Unidas, y a que cooperen plenamente con las misiones de mantenimiento de la paz de las Naciones Unidas y con los equipos de las Naciones Unidas en los países ... en el seguimiento y la aplicación de estos compromisos."	0
":: 19 de septiembre de 2005, una persona muere y dos resultan heridas en una pequeña explosión en la oficina de información kuwaití en Beirut."	1
"Ninguna de las personas enumeradas ha sido identificada como nacional o residente de Armenia."	0
"Estas recomendaciones se basarán en las lecciones aprendidas de compromisos anteriores en Haití, incluida la necesidad de un enfoque equilibrado para reforzar paralelamente las instituciones policiales, judiciales y penitenciarias."	0
"Incluso en esos Estados, la Dirección Ejecutiva ha observado que la atención prestada a cuatro áreas clave de gobierno -el fortalecimiento de los sistemas de control fronterizo; el desarrollo de la capacidad de los sistemas de justicia penal para garantizar el funcionamiento del Estado de derecho; la mejora de la coordinación y el intercambio de información entre los organismos nacionales pertinentes; y el fortalecimiento de la cooperación institucional a través de las fronteras con los Estados vecinos- parecen tener un impacto muy significativo en las capacidades de lucha contra el terrorismo. Esto es cierto incluso cuando el desarrollo en otros sectores sigue siendo relativamente limitado."	0
"128. Otro método favorecido por Al-Qaeda es el reclutamiento y despliegue de operativos que no han llegado a conocimiento de ningún organismo policial o de seguridad y que, por lo tanto, pueden viajar sin dificultad, obtener visados de negocios o de estudiante y, como salvaguardia adicional, alegar la pérdida de cualquier documentación que contenga sellos de visado potencialmente incriminatorios para obtener una sustitución impoluta."	1
"La zona montañosa de la bolsa se utiliza exclusivamente para el pastoreo de ovejas, mientras que las tierras llanas se destinan principalmente a la producción frutícola y la agricultura."	0
"Sólo entonces podrá cerrarse este expediente."	0
"El coste se define como el valor nominal más/menos cualquier prima/descuento no amortizado."	0
"218. El MJI subrayó que su reglamento interno contenía compromisos firmes de respetar el derecho internacional humanitario y el derecho internacional de los derechos humanos, y que no se había atacado ni se atacaría ningún objetivo civil."	0
"Estos países también se enfrentan a importantes retos de flujos transfronterizos de refugiados."	1
"Confirmó que un helicóptero ruso había sido derribado y que una Junta de Investigación de las Naciones Unidas, que había estado en el país la semana anterior, presentaría un informe a principios de noviembre."	1
"Los recursos saqueables, en particular, a los que pueden acceder directamente los cuadros militantes (en lugar de a través de su cadena de mando), pueden prolongar el conflicto al crear problemas de disciplina que dificultan que los líderes impongan un acuerdo a los seguidores."	1
"IV. Actividades de las Naciones Unidas y de la comunidad internacional"	0
"Inmediatamente después de la explosión, los órganos de seguridad, militares y de protección civil, así como la Cruz Roja, se apresuraron a acudir al lugar del crimen para desempeñar sus funciones."	1
"Observando con preocupación la amenaza que siguen representando para la paz y la seguridad internacionales, diez años después de la aprobación de la resolución 1267 (1999), Al-Qaida, Osama bin Laden y los talibanes, y otras personas, grupos, empresas y entidades asociados con ellos, y reafirmando su determinación de hacer frente a todos los aspectos de esa amenaza,"	0
