"en_es_DEEP"	"MatCoop"
"42. En asociación con organizaciones nacionales e internacionales, la MINUSMA ha completado 10 proyectos de efecto rápido desde junio, incluida la rehabilitación y equipamiento de comisarías de policía y gendarmería en las regiones de Gao y Tombuctú y apoyo a asociaciones de mujeres. El 13 de octubre, la MINUSMA y la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO) lanzaron un proyecto de efecto rápido para rehabilitar cuatro bibliotecas privadas en Tombuctú, que albergan manuscritos antiguos."	1
"La MINURCAT también está ayudando al DIS a establecer una biblioteca de referencia que incluirá materiales de apoyo educativo para la futura capacitación del personal del DIS."	1
"Tel: 212 355 7776, ext. 234"	0
"El Subsecretario General también proporcionó información actualizada sobre los vehículos, artículos y equipos incautados por grupos armados de oposición en los recientes incidentes con la Fuerza."	1
"Deplorando el hecho de que los talibanes sigan brindando refugio seguro a Usama bin Laden y permitiéndole a él y a otros asociados con él operar una red de campos de entrenamiento terrorista desde territorio controlado por los talibanes y utilizar Afganistán como base desde la cual patrocinar terroristas internacionales operaciones,"	0
"243. A nivel mundial, las donaciones caritativas son un recurso financiero indispensable, en particular para muchos Estados en desarrollo y para los Estados que han sufrido grandes desastres."	1
"Que se celebrará el jueves 12 de enero de 2012, a las 10.00 horas"	0
"En una nota, Theo Van Boven, ex Relator Especial de la Subcomisión de Prevención de Discriminaciones y Protección a las Minorías, se refirió a esta disposición como más elaborada y específica sobre el derecho de las víctimas a obtener reparación que cualquier derecho internacional anterior. tratado."	1
"44. La Oficina Conjunta de Derechos Humanos de las Naciones Unidas siguió investigando presuntas violaciones de los derechos humanos y del derecho internacional humanitario cometidas tanto por grupos armados como por fuerzas de seguridad nacionales."	1
"También se recopilarían y analizarían otros materiales de antecedentes para identificar las cuestiones que contribuyeron a la crisis. Luego, la Comisión verificaría la veracidad de la información contenida en estos materiales e informes, así como establecería otros hechos, entrevistando a testigos, funcionarios y otras personas que ocupan posiciones de autoridad, así como a personas bajo custodia policial o detenidas en prisión, y mediante visitar lugares donde presuntamente se perpetraron delitos u otros incidentes tuvieron lugar."	1
"21. Dadas las preocupaciones antes mencionadas y la continua existencia y actividades de milicias en el Líbano, mejorar la gestión y el control de las fronteras terrestres del Líbano es fundamental para impedir el flujo ilegal de armas a grupos armados."	1
"Durante mi visita al Líbano en enero, indiqué a mis interlocutores libaneses, tanto en privado como en público, los graves riesgos que la persistencia de estas milicias en el país plantea para la estabilidad del país y la paz interna."	1
"Un total de 12 Estados han adoptado medidas para regular la producción, venta y transferencia de armas y explosivos, aunque sólo dos las han aplicado plenamente."	1
"Muchos Estados han desarrollado, con socios bilaterales y multilaterales, algún tipo de acuerdo de alerta temprana para ayudar a predecir y prevenir ataques terroristas."	1
"Las medidas antiterroristas adoptadas por la comunidad internacional a nivel nacional y regional de conformidad con las iniciativas pertinentes de las Naciones Unidas sentarán las bases de un sistema global para contrarrestar nuevos desafíos y amenazas bajo los auspicios de las Naciones Unidas."	1
"EL REPRESENTANTE ALTERNO DE CHINA EN EL CONSEJO DE SEGURIDAD"	0
"La UNMIT y el equipo de las Naciones Unidas en el país, junto con otros asociados, han brindado un apoyo fundamental a esos esfuerzos."	0
"Más violencia ocurre en el mercado de Comoro. Un civil muere, ocho personas resultan heridas por arma de fuego y cuatro personas sufren otras heridas graves."	0
"Luego atacaron la comisaría, mataron a dos policías y se llevaron armas y municiones."	0
"Aunque los partidos de Costa de Marfil no han respondido formalmente a las propuestas del Facilitador, las propuestas han formado la base para la discusión del grupo de trabajo que está desarrollando el marco para la reunificación de las fuerzas armadas."	1
"El régimen de sanciones es tan eficaz como lo entienden bien, en particular los Estados miembros, cuya participación activa es crucial para contribuir a una Lista sólida y garantizar que se aplique de forma adecuada."	1
"El Primer Ministro tiene la responsabilidad particular de dirigir y orientar la política general del Gobierno y coordinar las actividades de todos los ministros, y los ministros tienen la responsabilidad de implementar políticas en las áreas cubiertas por su cartera."	0
"Los enfoques de la rehabilitación difieren entre los Estados, pero se está prestando mayor atención al intercambio de experiencias y al desarrollo de mejores prácticas en esta área."	1
"17. 1,1,3-trinitroazetidina (TNAZ) (CAS 97645-24-4);"	0
"1. Condena enérgicamente el golpe de Estado que tuvo lugar en Bangui, República Centroafricana, el sábado 15 de marzo de 2003."	0
"Las dos partes acordaron continuar su diálogo con miras a fortalecer sus relaciones bilaterales de tal manera que lleguen a establecer representaciones diplomáticas mutuas."	0
"La UNMIS también está estableciendo nuevas bases de apoyo al referéndum para brindar apoyo a nivel de condado en el sur de Sudán."	1
"III. OPERACIONES DE LA MISIÓN DE OBSERVADORES DE LAS NACIONES UNIDAS EN GEORGIA"	0
"5. Destaca la importancia de la buena gobernanza y la necesidad de luchar contra la corrupción, el blanqueo de dinero y los flujos financieros ilícitos, en particular mediante la aplicación de la Convención de las Naciones Unidas contra la Corrupción y las normas internacionales globales establecidas en el Grupo de Acción Financiera Internacional ( GAFI) revisó las Cuarenta Recomendaciones para Combatir el Lavado de Dinero y el Financiamiento del Terrorismo y la Proliferación, incluyendo la adopción e implementación efectiva de medidas legislativas y regulatorias, para permitir a las autoridades nacionales competentes congelar o incautar, confiscar y administrar activos criminales, con el fin de combatir los delitos ilícitos. actividad financiera, incluida la financiación del terrorismo y el blanqueo de dinero, y alienta a los Estados de la región africana a intensificar su participación en los órganos regionales del estilo del GAFI (FSRB), como el Grupo de Acción Intergubernamental contra el Lavado de Dinero en África Occidental (GIABA). , el Grupo de Lucha contra el Lavado de Dinero de África Oriental y Meridional (ESAAMLG) y el Grupo de Acción Financiera de Oriente Medio y Norte de África para promover la capacidad y la cooperación (MENAFATF);"	1
"Los cruces terrestres de Sudáfrica están vinculados a una base de datos central, y todos los puntos de entrada tienen acceso a un sistema automatizado central que captura los detalles de todos los viajeros y contiene listas de advertencias que se actualizan periódicamente con la información recibida de los organismos encargados de hacer cumplir la ley."	0
"Todos los Estados han adoptado algunas medidas para regular la producción, venta y transferencia de armas y explosivos."	1
"Además, también aumentaron los temores de que se ocuparan propiedades de minorías, con informes de una comunidad croata en el municipio de Vitina y de romaníes que viven en la ciudad de Gnjilane de que los albanokosovares habían estado revisando casas vacías y, en algunos casos, intimidando a miembros de la comunidad."	0
"24. El período de la Administración de Transición de las Naciones Unidas para Timor Oriental (UNTAET) fue un período de grandes cambios."	1
"En otros, se ofrece mediación y se ayuda a las partes a comprender sus méritos."	0
"La situación en África, Asia y Europa"	0
"Por lo tanto, no se prestaron servicios consulares ni se cobraron tasas consulares."	0
"No obstante, la UNCC parece ser un ejemplo excepcional en el que todos los miembros del Consejo pudieron llegar a un acuerdo y, posiblemente incluso más importante, se estableció un mecanismo para garantizar fondos para el pago de la compensación como resultado de la capacidad de las Naciones Unidas para controlar las exportaciones de petróleo de Irak."	1
"La situación en Costa de Marfil (20 de diciembre de 2002; 29 de octubre de 2014)"	0
"China debería plantear al Líder Supremo de la República Popular Democrática de Corea y otras autoridades de alto nivel las cuestiones de los secuestros, el infanticidio de niños con derecho a la nacionalidad china, los abortos forzados impuestos a mujeres repatriadas y otras violaciones de derechos humanos que afectan a las personas repatriadas de Porcelana."	0
