"ar"	"VerCoop"
"(س) إبقاء المسألة قيد النظر."	0
"وفي كل تلك المناقشات، أثلج صدري أنني اكتشفت وجود تقارب في الآراء: إننا جميعا نتعجب من كم الإنجازات التي حققتها ليبريا منذ انتهاء القتال في عام 2003، ولكن الجميع يدركون تماما مدى جسامة التحديات التي ما زالت تواجه ليبريا، وأننا لا نأخذ شيئا باعتباره أمرا مفروغا منه في نهاية المطاف."	0
"5 - وأجرى المنسق ثلاث زيارات إلى المنطقة (في شباط/فبراير ونيسان/أبريل وأيار/مايو) تزامنت مع انعقاد اجتماعات اللجنة الفنية الفرعية واللجنة الثلاثية. وفي 9 شباط/فبراير 2011، استقبله الشيخ محمد صباح السالم الصباح، نائب رئيس مجلس الوزراء ووزير خارجية الكويت، الذي أشار إلى أن روح التعاون الناشئة بين العراق والكويت ينبغي أن تُتـرجم إلى خطوات عملية تركز على تحقيق النتائج من أجل التوصل إلى حل المسائل المتبقية، بما في ذلك ملفات المفقودين والممتلكات المفقودة."	1
"يبدي عزمه على أن يطالب، عند الاقتضاء، أطراف النزاع بوضع ترتيبات خاصة للوفاء باحتياجات الأطفال والنساء والجماعات المستضعفة الأخرى من الحماية والمساعدة، بما في ذلك عن طريق التشجيع على إقامة \"أيام التحصين\" وإتاحة الفرص الأخرى أمام تنفيذ الخدمات الرئيسية اللازمة تنفيذا آمنا ودون عوائق."	1
"وتلقت اللجنة معلومات موثوق بها مؤداها أن عدة أفراد قد نقلوا على أيدي أشخاص يعملون في الاستخبارات العسكرية أو الأمن."	1
"إلاّ أن دوائر التشغيل هذه يجب أن يفحصها أولا خبراء إلكترونيات يمكن أن يبينوا أشياء تتعلق باستعمالات اللوحات."	0
"فعلى غرار مسألة الصلات بين الاتجار بالمخدرات والإرهاب، أُدرجت مسألة القرصنة في جدول أعمال المجلس عن طريق حالات النزاع التي كانت مدرجة بالفعل فيه، حيث تحتل حالات أفريقية - ولا سيما الصومال وخليج غينيا - مركز الصدارة ضمنها."	0
"وفي هذا السياق، يتطلع مجلس الأمن إلى مؤتمر القمة الدولي المعني بمنطقة البحيرات الكبرى، المقرر عقده في لواندا في 31 تموز/يوليه، لمواصلة استعراض آخر التطورات في المنطقة، بما في ذلك التقدم المحرز في تنفيذ إطار السلام والأمن والتعاون."	1
"ويشدد المجلس على ضرورة التقيد فـي جميع الأعمال العسكرية ضد جيش الرب للمقاومة بالقانون الدولي الواجب التطبيق، بما في ذلك القانون الدولي الإنساني والقانون الدولي لحقوق الإنسان والقانون الدولي للاجئين، وعلى ضرورة التقليل إلى أدنى حد من خطر إلحاق الأذى بالمدنيين في تلك المناطق."	1
"29 June 1999 القرار ١٢٥١ )١٩٩٩("	0
"\"ويكرر مجلس الأمن الإعراب عن تأييده القوي لاعتماد الجمعية العامة استراتيجية الأمم المتحدة العالمية لمكافحة الإرهاب (A/RES/60/288) في 8 أيلول/سبتمبر 2006 وإضفاء الطابع المؤسسي على فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب، وفقا لقرار الجمعية العامة 64/235، من أجل ضمان التنسيق والاتساق العامين في الجهود التي تبذلها منظومة الأمم المتحدة في مجال مكافحة الإرهاب، والمشاركة التامة للهيئات الفرعية ذات الصلة التابعة لمجلس الأمن، في حدود ولاياتها، في عمل فرقة العمل وأفرقتها العاملة، ويرحب باتخاذ الجمعية العامة القرار 64/297."	1
"43 - وأجرى خبراء لجنة مجلس الأمن المنشأة عملا بالقرار 1540 (2004) مناقشات مع معهد الأمم المتحدة الأقاليمي لبحوث الجريمة والعدالة، ومعهد الأمم المتحدة لبحوث نزع السلاح، بشأن البرامج والأنشطة التي يمكن تنظيمها لدعم التنفيذ الفعال للقرار 1540 (2004)."	1
"وقد تخرج منها ما مجموعه 13 طالبا في عام 2012 ليصل مجموع الخريجين إلى 84 منذ عام 1992."	0
"وفي الفترة من 25 تشرين الثاني/نوفمبر إلى 10 كانون الأول/ديسمبر، انضم ممثلي الخاص إلى المشاركين في حملتي السنوية المعنونة \"متحدون من أجل إنهاء العنف ضد المرأة\"، مع التركيز بشكل خاص على البلدان التي تعاني من النزاعات."	1
":: إبراهيم حجي جامع ميعاد \"الأفغاني\" (يعرف أيضا باسم أبو بكر الزيلعي)، الحاكم الإقليمي لمنطقة كيسمايو"	0
"المقرر عقدها يوم الخميس، 19 نيسان/أبريل 2012، الساعة 45/10"	0
"وأبلغ الرئيس المجلس بأنه أثناء مشاورات اللجنة، قدم فريق الرصد إحاطة عن استنتاجاته فيما يتعلق باسترداد الأصول الصومالية في الخارج، وناقش مسألة حظر القوات البحرية الدولية للفحم والأسلحة في أعالي البحار وداخل المياه الإقليمية للصومال."	1
"وقد تم تركيب نظام دائرة تلفزيونية مغلقة أيضا."	0
"وتُرسل الأموال بعد ذلك من دُبي إلى الصومال بواسطة حوالات مجهولة المصدر()."	0
"وأكدوا أيضا أن انتخاب رئيس لبنان الجديد في المواعيد المحددة يشكل خطوة حاسمة لضمان استقرار البلد."	1
