"en_ar_GOOGLE"	"VerCoop"
"وتم التشديد على أن المعايير لا تصلح في كل الظروف، ولكنها يمكن أن تكون مفيدة للغاية لرصد التقدم المحرز في تنفيذ المهام الصادر بها تكليف، خاصة إذا كان هناك فهم مشترك للوضع النهائي المنشود للبعثة."	0
"وعلى الرغم من القرار الذي اتخذه الحوار الوطني في عام 2006، وتم تأكيده في الاجتماعات اللاحقة للحوار الوطني، لم يتم إحراز أي تقدم فيما يتعلق بتفكيك القواعد العسكرية للجبهة الشعبية لتحرير فلسطين - القيادة العامة وفتح الانتفاضة في البلاد ومقرها دمشق."	1
"4. ستشدد البعثة على أهمية تحقيق السلام والأمن والاستقرار المستدامين لجميع دول المنطقة."	1
":: دعا بعض أعضاء مجلس الأمن الدول الأعضاء التي لم تصبح بعد أطرافا في الاتفاقيات والبروتوكولات التي تم التفاوض بشأنها تحت رعاية الأمم المتحدة فيما يتعلق بمكافحة الإرهاب إلى أن تفعل ذلك."	1
"وهذا لا يمكن أن يكون جديا بأي معيار من المعايير."	0
"إن القيادة الجورجية ملتزمة التزاما راسخا بالتسوية السلمية للصراع الدائر على أراضيها، مع مراعاة الشمول والتكامل العرقي، وحماية حقوق الإنسان والحريات."	1
"وشدد على ضرورة تعزيز الحوار داخل المؤسسات الاتحادية الانتقالية وشجع محاوريه على استخدام نفوذهم لتحقيق هذه الغاية."	1
"وإذ نلاحظ مع القلق أن الإرهاب لا يزال يشكل تهديدا خطيرا للسلم والأمن الدوليين، وللتمتع بحقوق الإنسان، وللتنمية الاجتماعية والاقتصادية لجميع الدول الأعضاء، ويقوض الاستقرار والرخاء العالميين، وأن هذا التهديد أصبح أكثر انتشارا، مع وجود وإذ يعرب عن تصميمه على مكافحة هذا التهديد، وإذ يؤكد ضرورة ضمان بقاء مكافحة الإرهاب أولوية في جدول الأعمال الدولي،"	1
"واستمرت المحادثة من 5 إلى 10 دقائق، استمر خلالها إطلاق النار."	0
"وأكدوا مجددا دعوتهم لجميع الأطراف الأفغانية للعمل معا من أجل السلام وإقامة حكومة ذات قاعدة عريضة ومتعددة الأعراق وتمثل التمثيل الكامل."	1
"ويكرر المجلس أهمية تلبية احتياجات المرأة في مجال بناء السلام وإشراكها في وضع وتنفيذ استراتيجيات ما بعد النزاع."	1
"تقرأ الفقرة الفرعية 43.3 كما يلي:"	0
"بالإضافة إلى ذلك، تزايدت المخاوف أيضاً من احتلال ممتلكات الأقليات، مع ورود تقارير من الطائفة الكرواتية في بلدية فيتينا والغجر الذين يعيشون في بلدة غنيلاني تفيد بأن ألبان كوسوفو كانوا يتفقدون المنازل الفارغة، وفي بعض الحالات، قاموا بترهيب أفراد الطائفة."	0
"وشدد أيضًا على خطر تصاعد النزاع مع استئناف فترة الهجرة وإجراء الانتخابات وغياب الحوار."	0
"91 - فريق الرصد مكلف بدراسة الطبيعة المتغيرة للتهديد والإبلاغ عنها، بما في ذلك من خلال الحوار مع العلماء والهيئات الأكاديمية ذات الصلة."	1
"يشرفني أن أبلغكم أن المملكة المتحدة، بصفتها رئيسة مجلس الأمن لشهر آب/أغسطس، قررت عقد جلسة إحاطة في 19 آب/أغسطس بمناسبة اليوم العالمي للعمل الإنساني. وستركز الإحاطة على حماية العاملين في المجال الإنساني، في إطار بند جدول الأعمال المتعلق بحماية المدنيين في النزاعات المسلحة."	1
"وفي هذا الصدد، أشار مشارك آخر إلى ارتفاع تكاليف عمليات حفظ السلام، وأعرب عن أسفه لافتقار المجلس إلى الخبرة العسكرية."	0
"سكان جزر كوك مواطنون نيوزيلنديون."	0
"[S] يشدد على أهمية نزع السلاح أو التسريح أو إعادة التوطين أو الإعادة إلى الوطن بشكل دائم، حسب الاقتضاء، وإعادة إدماج الجماعات المسلحة [الوطنية] والأجنبية من أجل تحقيق الاستقرار على المدى الطويل في [البلد المتضرر]، وأهمية المساهمة التي يقدمها الشركاء الدوليون في هذا الحقل."	1
"الجمهورية العربية السورية - وزارة السياحة"	0
"(11 نوفمبر 1980 إلى 9 سبتمبر 1983)"	0
"وكما ورد في تقرير الأمين العام عن الحالة في أبخازيا، جورجيا (S/2005/657)، المؤرخ 19 تشرين الأول/أكتوبر 2005، حدثت منذ الصيف الماضي بعض التطورات الإيجابية في عملية حل الصراع في تلك المنطقة."	0
"ووفقا لدولة أخرى، فإن أي استجابة شاملة تقودها الدولة لمكافحة التطرف يجب أن تعتبر المجتمعات المحلية نفسها جزءا لا يتجزأ من إطار الأمن الوطني."	0
"2 - تحركت المجموعة الثانية المكونة من خمسة مفتشين من فندق القناة ببغداد في الساعة 8.25 صباحاً متجهة إلى شركة الراية العامة التابعة لهيئة التصنيع العسكري في التاجي 20 كم شمال بغداد."	0
"يحظر القانون الدولي أيضًا الهجمات العشوائية على المدنيين، أي أي هجوم على المناطق أو الأماكن التي يتواجد فيها مدنيون ومقاتلون على حد سواء، والذي لا يكون موجهًا إلى هدف عسكري محدد، أو يستخدم أساليب أو وسائل قتالية لا يمكن توجيهها إلى هدف عسكري محدد. هدف عسكري محدد."	0
