"en_es_TRANSFORMERS"	"MatConf"
"La Sra. Tagliavini dijo que gran parte de los combates habían cesado desde la firma de los documentos de Minsk, pero que continuaban los combates en algunos lugares estratégicos, incluso en las afueras de la ciudad, en el puerto de Mariupol, en el Mar Negro, y en los alrededores del aeropuerto de Donetsk, sin tener en cuenta la cesación del fuego y los acuerdos de Minsk."	1
"Las condiciones de los campamentos son deficientes, con un acceso desigual al agua y a los retretes funcionales y tasas mundiales de malnutrición aguda que alcanzan el 12,5%."	0
"En cuanto al artículo 185 bis del Código Penal, sólo se aplica a los fondos en función de su origen."	0
"Los camiones transportaban a las fuerzas armadas del Gobierno y posteriormente se utilizaban para transportar bienes saqueados de la aldea."	0
"c) Hacer responsables a las personas o entidades jurídicas de los delitos relacionados con la financiación del terrorismo;"	1
"II. ACONTECIMIENTOS DURANTE EL PERÍODO QUE SE"	0
"De una investigación de dos vías, una libanesa, una de las Naciones Unidas, ha surgido una investigación complementaria y unificada llevada a cabo conjuntamente por la Comisión y las autoridades libanesas."	0
"La EEI proporcionó una lista de los activos pertinentes, incluidos el número de serie y el número de modelo de los activos junto con su valor. La EEI no indicó la antigüedad de los activos y no hizo ningún ajuste por depreciación."	0
"El Consejo de Seguridad reitera que la amenaza cada vez mayor que plantean los combatientes terroristas extranjeros forma parte de las nuevas cuestiones, tendencias y acontecimientos relacionados con las resoluciones 1373 (2001) y 1624 (2005), y alienta al Comité contra el Terrorismo a que celebre reuniones especiales en 2015 con la participación de los Estados Miembros y las organizaciones internacionales y regionales pertinentes para examinar formas de detener la corriente de combatientes terroristas extranjeros e impedir que los terroristas exploten Internet y las redes sociales para reclutar e incitar actos terroristas, respetando al mismo tiempo los derechos humanos y las libertades fundamentales, y en cumplimiento de otras obligaciones contraídas en virtud del derecho internacional; y, a este respecto, señala la importancia de que el Comité celebre reuniones en las regiones afectadas sobre cuestiones relacionadas con el mandato del Comité."	0
"Cuando se paga un rescate, el sector de seguros, las empresas privadas y las consultorías de riesgo pueden participar en la provisión de los fondos o en la facilitación de los pagos.El mercado de seguros de secuestro y rescate, por valor de 250 millones de dólares en 2006, se duplicó en tamaño para 2011."	0
"Este período de sesiones no es una oportunidad para examinar las particularidades de una situación o situaciones concretas."	0
"337. Según la información comunicada por diversas organizaciones, hubo casos de violación y violencia sexual durante los ataques contra aldeas."	1
"Como se señala en otras partes del presente informe, muy pocas víctimas han presentado denuncias oficiales por delitos cometidos contra ellas o sus familias debido a la falta de confianza en el sistema de justicia."	1
"El Consejo de Seguridad exhorta a todas las partes en los conflictos armados a que cumplan las obligaciones que les incumben en virtud del derecho internacional humanitario de respetar y proteger al personal médico y abstenerse de atacarlo, siempre que no adopten medidas que afecten negativamente a su condición de civiles ni a sus instalaciones, así como de utilizar la infraestructura médica en los combates."	0
"El mandato de los dos magistrados ad lítem que prestan servicios en la causa Popović y otros, el Magistrado Kimberly Prost (Canadá) y el Magistrado Ole Bjørn Støle (Noruega), expirará el 31 de diciembre de 2009."	0
"El aplazamiento del proceso relativo al estatuto futuro reforzará esta fatiga y debilitará la capacidad de la comunidad internacional para llevar a cabo este proceso."	0
"La Comisión recibió información fidedigna de que esas personas habían sido torturadas y sometidas a tratos crueles, inhumanos y degradantes."	1
"Según fuentes oficiales jordanas, los chalecos explosivos fueron fabricados por Al-Qaida en el Iraq, utilizando explosivos y granadas tomados de las existencias del antiguo ejército iraquí y introducidos de contrabando en Jordania."	1
"El Equipo de Vigilancia ha intensificado su labor encaminada a establecer vínculos con expertos académicos y de la sociedad civil a fin de comprender mejor la naturaleza cambiante de la amenaza que plantean Al-Qaida y las personas y entidades asociadas, mediante el diálogo con los estudiosos y los órganos académicos pertinentes."	0
"Ello dio lugar al desplazamiento de más de 1.000 civiles y la policía no tomó ninguna medida contra los Janjaweed."	1
"El Sr. Sidikou destacó que, incluso si Al-Shabaab había sufrido reveses militares, el grupo seguía conservando un número apreciable de sus combatientes y equipo, principalmente en las zonas rurales, y consideró que probablemente se había diseñado para mantener una lucha asimétrica prolongada."	1
"Los 601 puntos restantes se calculan con una precisión de un segundo de arco (30 metros)."	0
"g) Las personas o entidades que prestan apoyo a los grupos armados ilegales en la parte oriental de la República Democrática del Congo mediante el comercio ilícito de recursos naturales;"	1
"Observando con profunda preocupación el aumento de la violencia y el aumento de los combates entre tribus, así como la violencia sexual y basada en el género y la impunidad, y reiterando su profunda preocupación por los ataques contra el personal humanitario y el personal de mantenimiento de la paz, la seguridad de los civiles, y exhortando a todas las partes en Darfur a que pongan fin de inmediato a las acciones ofensivas y se abstengan de nuevos ataques violentos que causen la consiguiente mala situación de la ayuda humanitaria y restrinjan el acceso humanitario a las poblaciones necesitadas,"	1
"Esto es particularmente cierto con respecto a las personas que firmaron y posteriormente devolvieron armas de las F-FDTL."	0
"Si bien el Equipo y muchos Estados consideran que el término \"armas y material conexo de todo tipo\" (resolución 1735 (2006), párr. 1 c)) se aplica por igual a los explosivos militares, civiles e improvisados, algunos han señalado que sería imposible prohibir el suministro de explosivos civiles o materiales para bombas caseras."	1
"El consorcio creará y mantendrá un repositorio en línea para reunir y poner a disposición de los investigadores, analistas y encargados de formular políticas las comunicaciones sin editar de los participantes en el Grupo de Contacto que reflejen sus opiniones sobre las iniciativas internacionales emprendidas desde 2008 para combatir la piratería frente a las costas de Somalia."	0
"El Comité también siguió alentando al Equipo de Vigilancia a que siguiera reforzando su papel en el fortalecimiento de la capacidad de los Estados Miembros para aplicar plenamente el régimen de sanciones del Consejo de Seguridad contra Al-Qaida y las personas y entidades asociadas y, a este respecto, alentó la cooperación entre el Equipo de Vigilancia y la Dirección Ejecutiva del Comité establecido en virtud de la resolución 1373 (2001) relativa a la lucha contra el terrorismo, que sirve de integrador del sistema para las iniciativas de fomento de la capacidad en el marco de las sanciones del Consejo."	0
"Al-Qaida y sus afiliados utilizan ambos componentes militares cuando pueden asegurarlos y componentes civiles para construir artefactos explosivos improvisados."	1
"Cartas de crédito que expirarán en 2006 y 2007"	0
"Región del África central (S/PRST/2013/6)"	0
":: Seguir desarrollando iniciativas para prohibir y prevenir la incitación, identificar las mejores prácticas e intercambiar información, teniendo presente la necesidad de velar por que todas las medidas pertinentes cumplan sus obligaciones jurídicas internacionales, incluidas las obligaciones en materia de derechos humanos."	0
"La Comisión observa que durante el conflicto de Darfur ha surgido claramente una pauta de saqueo y violación por parte de los Janjaweed, hecho que no podría haber sido ignorado por los identificados por la Comisión."	1
"Aparte de Bangladesh, las Partes en la Convención son el Reino de Bhután, la República de la India, la República de Maldivas, el Reino de Nepal, la República Islámica del Pakistán y la República Socialista Democrática de Sri Lanka."	0
"La dotación del centro asciende actualmente a 544 Forces nouvelles y personal de defensa y seguridad nacional, de un máximo autorizado de 568 efectivos, incluidas las unidades mixtas de policía."	1
"\"El Consejo de Seguridad reafirma que los Estados Miembros deben garantizar que las medidas adoptadas para combatir el terrorismo se ajusten a la Carta de las Naciones Unidas y a todas las demás obligaciones que les incumben en virtud del derecho internacional, en particular las normas internacionales de derechos humanos, el derecho internacional de los refugiados y el derecho internacional humanitario."	0
"Declaró que los campamentos de desplazados internos se utilizaban ahora como lugares desde donde lanzar ataques contra el Gobierno."	1
":: Proporcionar información a los Estados Miembros y a las organizaciones internacionales que la soliciten para ayudarlos a hacer ofertas más eficaces o, cuando proceda, solicitudes de asistencia para cumplir las obligaciones contraídas en virtud de las resoluciones 1540 (2004), 1673 (2006) y 1810 (2008), utilizando la matriz como instrumento de referencia para facilitar la asistencia técnica"	0
