"en_es_GOOGLE"	"VerConf"
"Como se recordará, el Gobierno de Eritrea instó al Consejo de Seguridad, en su carta de 28 de febrero de 2012 (S/2012/126), a asumir sus responsabilidades y adoptar medidas apropiadas contra los innumerables e ilícitos actos de agresión y ocupación."	1
"15. Los observadores militares de la UNOMIG continuaron desempeñando las tareas que se les habían encomendado realizando patrullas terrestres diarias y estableciendo enlaces con las autoridades locales y coordinando con la fuerza colectiva de mantenimiento de la paz de la Comunidad de Estados Independientes (CEI), así como con los organismos encargados de hacer cumplir la ley de ambas partes."	0
"Ordena a la Comisión que examine la financiación de las actividades de la CEDEAO con el fin de garantizar que se pongan a disposición de las instituciones recursos adecuados."	1
"Los hombres de estos vehículos y los soldados en la calle dispararon contra los vehículos policiales e hirieron a un oficial de la PNTL en las piernas."	0
"Sin embargo, en los próximos años veremos una gran incertidumbre."	0
"Sin embargo, es inaceptable que Israel invoque sus preocupaciones válidas en materia de seguridad para justificar medidas que afectan indiscriminadamente a todo un pueblo, en contravención del derecho internacional humanitario."	1
"El método de ataque (incluir una cepa virulenta de la bacteria en cartas enviadas a través del servicio postal federal) fue muy eficaz en términos de publicidad, pero un ataque importante diseñado para causar un número mucho mayor de víctimas (por ejemplo, dispersando ántrax a través de un aerosol) requeriría un grado mucho mayor de tecnología."	0
"El posible aumento durante 2013 de la disponibilidad de sistemas portátiles de defensa aérea para los afiliados de Al-Qaida en África, y como resultado del conflicto en la República Árabe Siria, podría representar una amenaza futura."	0
"El órgano de supervisión, el Consejo Superior del Ministerio Público, aún no se ha creado."	1
"Es fundamental que se evite cualquier acción, actividad o declaración que pueda socavar o obstaculizar los esfuerzos de paz."	0
"Instamos a todos los Estados Miembros a que adopten medidas inmediatas para cumplir con la obligación contenida en la resolución 2036 (2012) de prohibir el comercio de carbón vegetal somalí, en particular por parte de quienes son más activos en ese comercio."	1
"Acogiendo con beneplácito el establecimiento de la Comisión Electoral Nacional Independiente Permanente, recordando la necesidad de que las designaciones de sus miembros se realicen mediante un proceso independiente e inclusivo y recordando la importancia de que las elecciones previstas para 2010 se preparen con el espíritu de reconciliación y diálogo consagrado en la República de Burundi. Constitución que había conducido a una transición exitosa,"	0
"En conjunto, esos desafíos ejercen presión política sobre los gobiernos y tienen un impacto directo y peligroso en la paz, la seguridad y la estabilidad en los países afectados."	1
"Se espera que esto simplifique la distribución de productos básicos."	0
"Insta a los Estados y a todas las demás partes en un conflicto armado a hacer todo lo posible para prevenir violaciones del derecho internacional humanitario contra civiles, incluidos periodistas, profesionales de los medios de comunicación y personal asociado."	1
"Se espera que la sentencia se dicte en diciembre de 2010."	0
"Personalidad y territorio se fusionaron en uno y se volvieron indistinguibles, una síntesis."	0
"El Consejo reafirma, recuerda o reitera periódicamente su exigencia de que los Estados hagan cumplir los embargos de armas existentes, ya que su aplicación sigue planteando desafíos importantes."	1
"La subcláusula 43.3 dice lo siguiente:"	0
"1. Expresa su enérgica condena de todas las formas de violencia, incluidas, entre otras, el asesinato, la violación y la agresión sexual, la intimidación, el robo a mano armada, el secuestro, la toma de rehenes, el secuestro, el acoso y el arresto y detención ilegales a los que se someten quienes participan en operaciones humanitarias. están cada vez más expuestos, así como los ataques a convoyes humanitarios y los actos de destrucción y saqueo de sus bienes;"	1
"La amenaza de Al-Qaida y los talibanes"	1
"&quot;El Consejo de Seguridad condena enérgicamente el uso continuo del territorio afgano, especialmente las zonas controladas por los talibanes, para albergar y entrenar a terroristas y planificar actos terroristas, y reafirma su convicción de que la represión del terrorismo internacional es esencial para el mantenimiento de la paz internacional. paz y seguridad, insiste en que los talibanes dejen de proporcionar refugio y entrenamiento a terroristas internacionales y sus organizaciones, y tomen medidas efectivas para garantizar que el territorio bajo su control no se utilice para instalaciones y campamentos terroristas o para la preparación u organización de terroristas. actos contra otros Estados o sus ciudadanos, y cooperar con los esfuerzos para llevar ante la justicia a los terroristas acusados."	1
"Esto es un subproducto de la negociación política en la Conferencia de Reconciliación Nacional de Somalia basada en gran medida en el poder de los líderes de las milicias y sus asociaciones de clanes."	0
"Subraya que está plenamente preparado para imponer medidas específicas contra personas... que estén determinadas a ser, entre otras cosas:..."	1
"&quot;El Consejo de Seguridad reitera su enérgica condena de todas las violaciones del derecho internacional aplicable y exige que las partes en un conflicto armado cumplan estrictamente las obligaciones que les corresponden en virtud del derecho internacional humanitario, de los derechos humanos y de los refugiados, así como que apliquen todas las decisiones pertinentes del Consejo de Seguridad."	1
"La OTAN y la República de Moldavia"	0
"Las tres unidades de refinación (incluida la planta de GLP) estaban funcionando a su máxima capacidad el 2 de agosto de 1990."	0
"La Representante Especial lamentó que la situación de los derechos humanos siguiera marcada por constantes violaciones y advirtió que la situación podría empeorar aún más con la adopción y aplicación de un nuevo proyecto de ley de seguridad."	1
"Sin embargo, los detenidos fueron objeto de graves actos de violencia contra la vida y la integridad física."	0
"Sr. Presidente: Nos decepcionó que, a pesar de sus esfuerzos y los de muchos otros, el Consejo no pudiera condenar ese atroz ataque terrorista."	1
"El Consejo de Seguridad debería reconocer que la lucha contra el extremismo violento es un elemento esencial de la respuesta de la comunidad internacional a esta amenaza."	1
"Advirtió que existía el riesgo de que invitar a un Grupo de Amigos, incluidos los que no eran miembros del Consejo, a participar en el proceso de toma de decisiones del Consejo pudiera causar ineficiencias."	1
"Aunque el mando de la PNTL no aprobó los ataques del 23 y 24 de mayo en los que participaron algunos oficiales de la PNTL, están relacionados con la ruptura de la cadena de mando, el faccionalismo existente y un historial previo de responsabilidad limitada."	1
"La resolución establece obligaciones jurídicamente vinculantes para todos los Estados de adoptar y aplicar medidas apropiadas y eficaces contra la proliferación de armas nucleares, químicas y biológicas y sus sistemas vectores."	0
"Kinshasa y otras zonas de Occidente experimentaron niveles de amenaza relativamente bajos, aunque las tasas de criminalidad siguen siendo motivo de preocupación."	1
"La policía comunitaria desempeña un papel importante (por ejemplo, en un Estado visitado, el Gobierno utiliza teléfonos móviles &quot;inteligentes&quot; para notificar al público acerca de acontecimientos importantes y publica información policial en un servicio de red social basado en Internet)."	0
"También quisiera reiterar que los cuatro miembros de las F-FDTL declarados culpables de homicidio involuntario por la muerte a tiros de ocho agentes de la PNTL en 2006, uno de los cuales fue indultado y tres de los cuales recibieron reducciones de pena, aún no han pagado la indemnización ordenada por el tribunal a las viudas de las víctimas."	1
"Los miembros del Consejo de Seguridad también condenaron los continuos ataques contra las fuerzas de seguridad yemeníes en Hadramawt el 9 de octubre, así como en Bayda el 8 de octubre, que tenían como objetivo socavar la estabilidad de Yemen."	1
":: Llevar a cabo un examen más detenido en esferas en las que el examen inicial de los informes reveló lagunas en la información o en la aplicación de todos los aspectos de la resolución, incluidas todas las medidas necesarias, para cada tipo de arma, o sus respectivos medios vectores, y para los materiales relacionados con ellos, incluida la modificación de las matrices cuando sea útil"	0
"Los puestos del mercado de Taibessi fueron quemados nuevamente al día siguiente y un miembro de la PNTL que se encontraba fuera de servicio en la zona fue atacado."	0
