"en_es_GOOGLE"	"VerCoop"
"32. En el párrafo 67 de su opinión, el Abogado General expone cinco razones por las que no debería aplicarse un examen minucioso en este contexto: a) el carácter preventivo de las sanciones a Al-Qaida; b) el contexto internacional del acto impugnado; c) la necesidad de equilibrar los requisitos de la lucha contra el terrorismo y los de la protección de los derechos fundamentales; (d) la naturaleza política de las evaluaciones realizadas por el Comité 1267; y (e) las mejoras en los procedimientos de exclusión de la lista dentro del Comité 1267 en los últimos años, particularmente desde la decisión Kadi de 2008 del Tribunal de Justicia."	0
"17. Reconoce los estándares internacionales integrales incorporados en las Cuarenta Recomendaciones revisadas del Grupo de Acción Financiera Internacional (GAFI) para combatir el lavado de dinero y el financiamiento del terrorismo y la proliferación, y alienta a la CTED a trabajar estrechamente con el GAFI, incluso en el proceso de evaluaciones mutuas del GAFI, centrarse en la implementación efectiva de las recomendaciones contra la financiación del terrorismo;"	1
"Un cuarto atacante no logró detonar su bomba y fue arrestado unos días después."	0
"183. La información presentada en los informes anteriores examinados por la Comisión se basa principalmente en relatos de testigos recopilados mediante entrevistas a desplazados internos y refugiados."	1
"La perspectiva de la PNTL expresada a la Comisión fue que los peticionarios debían ser arrestados y entregados a la PNTL sólo si estaban en movimiento, y que no se autorizaban operaciones para capturar a los peticionarios."	0
"Se dispondrá de importantes fondos para apoyar la reconstrucción y la rehabilitación."	0
"Informes recientes sobre excombatientes que murieron de enfermedades y hambre en el campamento de Kotakoli subrayan la necesidad de que el Gobierno proporcione los recursos necesarios para abordar las malas condiciones en los lugares previos al desarme, la desmovilización y la reintegración, incluso poniendo a disposición los 10 millones de dólares prometidos contribución al nuevo plan."	0
"El Gobierno haría un gran servicio a su sistema judicial si tomara medidas para derogar el decreto que creó los tribunales."	0
"Algunos Estados han comenzado a reconocer esto desarrollando estrategias nacionales integrales de lucha contra el terrorismo que van más allá de la aplicación tradicional de la ley e involucran a múltiples actores sociales."	0
"Reconociendo también la recomendación simultánea de la Comisión de que se necesita asistencia internacional continua para ayudar a las autoridades libanesas a llegar al fondo de este acto terrorista, y que un esfuerzo sostenido por parte de la comunidad internacional para establecer una plataforma de asistencia y cooperación junto con las autoridades libanesas en el ámbito de la seguridad y la justicia es esencial,"	0
"Este organismo también podría ser el que proporcione la notificación requerida a las personas y entidades incluidas en la lista, de conformidad con el párrafo 5 de la resolución 1617 (2005)."	0
"El estancamiento corre el riesgo de aumentar las tensiones políticas y socavar el sentimiento de mayor confianza que prevaleció tras las elecciones y la toma de posesión del Presidente Martelly."	0
"Destaca la responsabilidad de los equipos de tareas de las Naciones Unidas a nivel de los países sobre vigilancia y presentación de informes y de los equipos de las Naciones Unidas en los países, de conformidad con sus respectivos mandatos, de garantizar un seguimiento eficaz de las resoluciones del Consejo de Seguridad sobre los niños y los conflictos armados, de supervisar e informar sobre los avances a el Secretario General en estrecha cooperación con su Representante Especial para la cuestión de los niños y los conflictos armados y garantizar una respuesta coordinada a las cuestiones relacionadas con los niños y los conflictos armados;"	1
"Alrededor de las 12.30 horas, el Sr. Malik y el Coronel Reis, Asesor Jefe de Entrenamiento Militar, que también había escuchado las comunicaciones por radio, hablaron cada uno por separado con el Representante Especial del Secretario General. Ambos hombres solicitaron y obtuvieron permiso para intervenir."	1
"(y) Consultar con representantes relevantes de organizaciones internacionales, incluida la Asociación de Transporte Aéreo Internacional (IATA), la Organización de Aviación Civil Internacional (OACI) y la Organización Mundial de Aduanas (OMA), para promover la conciencia y mejorar el cumplimiento de, la prohibición de viajar y el embargo de armas;"	1
"B. Matanza y mutilación de niños"	0
"En cuanto al debate sobre el cambio de procedimiento, el Equipo está de acuerdo en que cualquier reforma debería promover el carácter más legal del régimen que el Consejo ha tratado de crear en los últimos años, por ejemplo mediante la adición de criterios &quot;asociados con&quot; establecidos en la resolución 1617. (2005) y la introducción de resúmenes narrativos de los motivos de inclusión en la lista y los mecanismos de revisión de la resolución 1822 (2008)."	1
"El párrafo 11 de la resolución 1803 (2008) no es aplicable, ya que Liechtenstein no explota aeropuertos ni puertos marítimos."	0
"10. Invita al Secretario General a presentar un informe al Consejo de Seguridad sobre las oportunidades y desafíos que enfrenta la cooperación entre las Naciones Unidas y las organizaciones regionales y subregionales en el mantenimiento de la paz y la seguridad internacionales, y alienta al Secretario General a explorar con las organizaciones regionales la posibilidad de acuerdos que establezcan un marco para la cooperación y las contribuciones de las organizaciones regionales con las operaciones de mantenimiento de la paz dirigidas por las Naciones Unidas, teniendo debidamente en cuenta las directrices de cooperación ya identificadas entre las Naciones Unidas y determinadas organizaciones regionales;"	1
"61. De cara al futuro, hago un llamamiento a las partes en el proceso de paz -- el Gobierno de Malí y los grupos armados representados -- a que aprovechen esta pausa en las negociaciones para demostrar liderazgo político y desarrollar las avenencias necesarias para llegar a un acuerdo en Argel."	1
":: Algunos miembros del Consejo de Seguridad pidieron a los Estados Miembros que aún no lo hayan hecho que se adhieran a convenciones y protocolos negociados bajo los auspicios de las Naciones Unidas relacionados con la lucha contra el terrorismo."	1
"Es poco probable que la inclusión de estas personas en la lista haya influido mucho en el nivel de atención que les prestan las autoridades estatales, sino porque no han mostrado ningún cambio en su apoyo escrito y oral a Al-Qaida o los talibanes, ninguno de los cuales es como criterio para la inclusión en la lista, los Estados han recomendado que se continúe incluyendo y el Comité ha estado de acuerdo."	1
"Informó al presidente Lahoud y al general Ghazali sobre la explosión en el momento en que se produjo [declaración de un testigo]."	0
"Los tres países señalaron sus esfuerzos para fortalecer varias leyes antiterroristas para alinearlas con las resoluciones de las Naciones Unidas, pero la falta de capacidad obstaculiza su implementación efectiva."	1
"Abarca el período comprendido entre el 1 de febrero de 2010 y el 30 de abril de 2010."	0
"60. Otro aspecto potencialmente preocupante de la disposición sobre exenciones humanitarias es que, como a una persona o entidad privada no se le permite presentar una petición directamente al Comité, es el Estado de residencia de la parte incluida en la lista el que determina si el Comité alguna vez recibe una resolución 1452 (2002). petición."	0
"Estos cambios son actualmente más visibles en las filiales de Al-Qaida en el Norte de África, el Sahel y el Levante."	0
"El Consejo de Seguridad también invita a los tres Comités a continuar cooperando con el grupo de trabajo establecido en virtud de la resolución 1566 (2004)."	1
"53. Las Naciones Unidas han comenzado a planificar una reunión técnica sobre el desarrollo de capacidades en el Sudán meridional a fin de coordinar su enfoque."	1
"Desde la perspectiva de la aplicación de la ley, existen complicados problemas de jurisdicción, así como desafíos técnicos relacionados con la investigación y el enjuiciamiento, cuando la actividad delictiva está dispersa en varios Estados."	0
"4. Crímenes previstos en tratados celebrados con otros Estados (párrafo 8 del artículo 6 del Código)."	0
"f) cooperar con otros Comités de Sanciones pertinentes del Consejo de Seguridad y con el Comité establecido de conformidad con el párrafo 6 de su resolución 1373 (2001);"	1
"En situaciones recientes, como las de Costa de Marfil y Libia, el Consejo acogió con agrado las comisiones de investigación establecidas por el Consejo de Derechos Humanos. Esto ha demostrado cómo las medidas concretas para mejorar la paz y la seguridad y la protección de los derechos humanos están estrechamente vinculadas."	1
"- Ley de protección contra las radiaciones ionizantes de 2002, Ley Nº 115(I)/2002"	0
"La resolución establece obligaciones jurídicamente vinculantes para todos los Estados de adoptar y aplicar medidas apropiadas y eficaces contra la proliferación de armas nucleares, químicas y biológicas y sus sistemas vectores."	1
