"en_ar_TRANSFORMERS"	"MatCoop"
"وتقوم منظومة الأمم المتحدة بتنفيذ مبادرات البرمجة المشتركة في إطار استراتيجية الدعم ذات النتائج الجيدة، رغم الحاجة إلى تعزيز الصلة بين مختلف البرامج والجهود التي تبذلها الحكومة لتحقيق الاستقرار."	1
"3- الكسب الفائت في مشروع معين"	0
"وتنص لائحة إدارة الأمم المتحدة الانتقالية في تيمور الشرقية رقم 2001/5 بشأن الأسلحة النارية والذخيرة والمتفجرات وغيرها من الأسلحة الهجومية في تيمور الشرقية على جرائم مختلفة فيما يتعلق بالأسلحة."	0
"ولدى أستراليا نظام عالمي للتأشيرات."	0
"\" ويشدد مجلس الأمن على أهمية التوصل إلى حلول دائمة للاجئين والمشردين داخليا، ولا سيما عودتهم الطوعية والآمنة والكريمة، أو إدماجهم محليا أو إعادة توطينهم."	0
"(أ) يجوز أيضا لرئيس الآلية وقضاةها ومدعيها العام ومسجلها أن يشغلوا مناصب رئيس المحكمة الجنائية الدولية ليوغوسلافيا السابقة أو المحكمة الجنائية الدولية لرواندا أو القاضي والمدعي العام والمسجل، على التوالي؛"	0
"وفي سياق احتمال فرض جزاءات على الاغتصاب وغيره من أعمال العنف الجنسي، دعا المجلس بعثات الأمم المتحدة ذات الصلة وهيئات الأمم المتحدة إلى تبادل جميع المعلومات ذات الصلة مع لجان الجزاءات ذات الصلة التابعة لمجلس الأمن."	0
"84 - ووفقا لما ذكره قائد أقدم آخر، فإن معظم المجندين في قوات الدفاع الشعبي ينتمون ”إلى الأسلحة النارية، وهم أقوياء وملائمون“ ولكنهم ”يحتاجون إلى التدريب في مجال الانضباط“ وأشار إلى أن المجندين لا يعيدون دائما الأزياء العسكرية والأسلحة والذخائر بعد التسريح، وأن الأسلحة والذخائر توزع أحيانا عن طريق زعماء القبائل لضمان إعادتهم عند التسريح."	1
"7 - يلاحظ مع القلق تقارير عملية الأمم المتحدة في كوت ديفوار عن رصد وسائط الإعلام والمنافذ الإعلامية المشار إليها فيها للتحريض على العنف واستئناف النزاع الداخلي، ويشدد على أنها لا تزال مستعدة لفرض جزاءات على من يعرقلون العملية الانتخابية، ولا سيما الإجراءات التي تتخذها اللجنة الانتخابية المستقلة وجميع الجهات الفاعلة الأخرى المعنية، وإعلان نتائج الانتخابات الرئاسية والبرلمانية والتصديق عليها؛"	0
"ويفتقر نصف دول المنطقة دون الإقليمية إلى تجريم تجنيد أعضاء الجماعات الإرهابية."	0
"وكان للجفاف والتصحر أثرهما في السبعينات والثمانينات، وأصبح الكفاح من أجل الموارد الشحيحة أكثر حدة."	0
"وقد اتخذت جميع الدول بعض الخطوات لتنظيم إنتاج الأسلحة والمتفجرات وبيعها ونقلها."	1
"324 - وشهدت اللجنة وفريقها أدلة كافية على التشرد وأجرت عددا كبيرا من المقابلات مع كل من المشردين داخليا في دارفور واللاجئين في تشاد."	1
"وأجرت اللجنة أيضا تبادلا للآراء بشأن ثلاثة مقترحات لتحديد الأسماء قدمتها إحدى الدول الأعضاء في 31 تشرين الأول/أكتوبر."	0
"”ويشدد مجلس الأمن على استمرار الحاجة إلى اتخاذ تدابير لمنع وقمع تمويل الإرهاب والمنظمات الإرهابية، ويكرر تأكيد التزامات الدول الأعضاء في هذا الصدد، بما في ذلك التنفيذ الفعال لهذه التدابير، ويقر بأهمية العمل الذي تقوم به كيانات الأمم المتحدة وغيرها من المنظمات المتعددة الأطراف، ولا سيما فرقة العمل المعنية بالإجراءات المالية."	1
"وأنشأت طاجيكستان إدارة الرقابة المالية (وحدة الاستخبارات المالية التابعة لها) في تشرين الأول/أكتوبر 2009، وأعدت مشروع قانون جديد لمكافحة غسل الأموال وتمويل الإرهاب في تشرين الثاني/نوفمبر 2010."	1
"20 - ظلت الحالة في وادي كودوري دون تغيير، ففي 22 أيلول/سبتمبر، قامت بعثة مراقبي الأمم المتحدة في جورجيا وقوة حفظ السلام التابعة لرابطة الدول المستقلة بدورية مشتركة في وادي كودوري السفلى الخاضع للسيطرة الأبخازية، وأبلغتا عن هدوء الحالة هناك."	1
"30 - ونظرا إلى تعليق التمويل المتعدد الأطراف، فإن حكومة كوت ديفوار تعتمد على محصول الكاكاو للحفاظ على ملاءتها ونجاحها في دفع أجور موظفيها المدنيين، بمن فيهم العسكريون، وتقوم الكاكاو بدور هام في توفير الأموال لجهود المشتريات العسكرية التي تقوم بها الحكومة من خارج الميزانية ومن خارج الميزانية، وعلى الرغم من انخفاض مبلغ الإيرادات المتأتية من الكاكاو، فإن النسبة المئوية المستمدة مما هو متاح لا تزال مرتفعة."	0
"يشجع [البعثة] وفريق الأمم المتحدة القطري على مواصلة مساعدة الحكومة على منع تجنيد اللاجئين والأطفال من قبل الجماعات المسلحة والحفاظ على الطابع المدني لمخيمات اللاجئين ومواقع المشردين داخليا، بالتنسيق مع [قوات الأمن الوطنية] ومجتمع المساعدة الإنسانية."	1
