"en_es_GOOGLE"	"MatCoop"
"También celebró nuevas reuniones con el Grupo de Supervisión establecido en virtud de la resolución 1519 (2003) sobre Somalia en relación con el mercado de armas en Mogadishu y los flujos financieros regionales, y se reunió con el Grupo de Expertos establecido en virtud de la resolución 1579 (2004) sobre Liberia para examinar el movimiento de mercancías preciosas."	1
"Sin embargo, muchos apenas han comenzado a desarrollar capacidades específicas de lucha contra el terrorismo."	1
"Desde ese punto de vista, restablecer la paz, la seguridad y la unidad nacional son los primeros desafíos que debemos afrontar."	0
"Las cifras no son seguras, pero las pruebas que tiene ante sí la Comisión sugieren que hasta nueve personas murieron y tres sufrieron heridas por armas de fuego como resultado de esta violencia."	0
"55. Para mejorar su apoyo logístico a los contingentes y la policía desplegados en los entornos más difíciles de Malí, la Misión ha asignado personal de apoyo civil para facilitar la planificación logística y la presentación de informes de algunas unidades militares desplegadas en Kidal y Tessalit."	1
":: Seguir desarrollando iniciativas para prohibir y prevenir la incitación, identificar mejores prácticas e intercambiar información, teniendo en cuenta la necesidad de garantizar que todas las medidas pertinentes cumplan con sus obligaciones jurídicas internacionales, incluidas las obligaciones de derechos humanos."	1
"Muchos Estados han introducido medidas para combatir la inmigración ilegal y el tráfico de armas y explosivos, pero en la mayoría de las regiones se requiere una implementación más amplia y consistente."	1
"w) Trabajar con las organizaciones internacionales y regionales pertinentes para promover el conocimiento de las medidas y su cumplimiento;"	1
"... insta a las autoridades [nacionales] a tomar todas las medidas necesarias para proteger los derechos humanos, poner fin a la impunidad, iniciar investigaciones para identificar a los autores de tales actos y llevarlos ante la justicia y tomar medidas para proteger a los testigos a fin de garantizar la debida proceso; les insta a que adopten medidas para mitigar el clima de miedo resultante de las restricciones a la libertad de expresión y de reunión;"	0
"54. El cuartel general integrado de la Misión de la MINUSTAH quedó plenamente establecido el 27 de junio."	1
"2. Durante el período que abarca el informe, ha persistido el estancamiento entre las partes sobre cómo lograr una solución mutuamente aceptable que permita al pueblo del Sáhara Occidental ejercer su derecho a la libre determinación."	0
"&quot;El Consejo de Seguridad ha examinado la cuestión de la protección de los civiles en los conflictos armados."	0
"Creo que, con su combinación en ese papel y el Embajador Jurica como Presidente del Comité contra el Terrorismo del Consejo, hay una nueva vitalidad en nuestra labor en materia de lucha contra el terrorismo."	0
"159. Varios elementos confirman que así se ha desarrollado en la comunidad internacional un conjunto de normas consuetudinarias que regulan los conflictos armados internos."	1
"5. Destaca la importancia de la buena gobernanza y la necesidad de luchar contra la corrupción, el blanqueo de dinero y los flujos financieros ilícitos, en particular mediante la aplicación de la Convención de las Naciones Unidas contra la Corrupción y las normas internacionales globales establecidas en el Grupo de Acción Financiera Internacional ( GAFI) revisó las Cuarenta Recomendaciones para Combatir el Lavado de Dinero y el Financiamiento del Terrorismo y la Proliferación, incluyendo la adopción e implementación efectiva de medidas legislativas y regulatorias, para permitir a las autoridades nacionales competentes congelar o incautar, confiscar y administrar activos criminales, con el fin de combatir los delitos ilícitos. actividad financiera, incluida la financiación del terrorismo y el blanqueo de dinero, y alienta a los Estados de la región africana a intensificar su participación en los órganos regionales del estilo del GAFI (FSRB), como el Grupo de Acción Intergubernamental contra el Lavado de Dinero en África Occidental (GIABA). , el Grupo de Lucha contra el Lavado de Dinero de África Oriental y Meridional (ESAAMLG) y el Grupo de Acción Financiera de Oriente Medio y Norte de África para promover la capacidad y la cooperación (MENAFATF);"	1
"La MONUSCO siguió prestando asistencia técnica para examinar los expedientes de los reclusos a fin de identificar casos de detención preventiva prolongada para someterlos a la atención de las autoridades judiciales, con el objetivo de reducir el hacinamiento en las cárceles."	1
"Se informó que se infligía sistemáticamente a los detenidos sufrimientos físicos y mentales como castigo por su presunta afiliación o apoyo a los rebeldes, y con el fin de obtener información o confesiones."	0
"19. Dos Estados han tipificado como delito la financiación del terrorismo, mientras que otros cinco han introducido algunas disposiciones jurídicas para abordar la cuestión."	1
"- Convenio sobre las infracciones y ciertos otros actos cometidos a bordo de las aeronaves, 1963"	0
"Reafirmando la necesidad de combatir por todos los medios, de conformidad con la Carta de las Naciones Unidas y el derecho internacional, incluido el derecho internacional aplicable en materia de derechos humanos, refugiados y humanitario, las amenazas a la paz y la seguridad internacionales causadas por actos terroristas, destacando a este respecto la importante papel que desempeñan las Naciones Unidas en la dirección y coordinación de este esfuerzo,"	1
"Según funcionarios afganos, en 2010 el número de muertes anuales causadas por actividades insurgentes fue más del 50 por ciento mayor que el año anterior y las víctimas civiles aumentaron en un tercio."	0
"Esta situación tiene graves consecuencias para las proyecciones de ingresos del sector maderero de la FDA y para la estrategia de reducción de la pobreza del Gobierno de Liberia, que contenía una proyección de ingresos de 24 millones de dólares del sector para el año fiscal 2008-2009 y un total de 107 millones de dólares para el período comprendido entre 2007-2011."	0
"Ministerio del Interior y Justicia"	0
"20 y 21 de noviembre de 2014, Frankfurt, Alemania"	0
"En Libia, Ansar al-Sharia ha fortalecido su presencia en el este, en particular en Derna y Bengasi, y ha llevado a cabo numerosos asesinatos de miembros de las fuerzas de seguridad nacionales y otras instituciones del Estado."	0
"Sin embargo, es necesario mantener el ritmo general de presentación de informes a fin de recopilar información más completa y actualizada sobre los avances hacia la plena aplicación de la resolución."	1
"Involucrar a las mujeres mediante la creación de comités de prevención de conflictos con equilibrio de género, incluidos representantes de la sociedad civil."	0
"Ubicación: PO Box 16785-195, Teherán, Irán"	0
"Las proposiciones generales están contenidas en el anexo titulado “Resumen de proposiciones generales” (el “Resumen”)."	0
"De hecho, ya es hora de que la comunidad internacional, y especialmente el Consejo de Seguridad, adopten medidas efectivas para contrarrestar las políticas y prácticas ilegales y criminales del régimen israelí y poner fin a su terrorismo de Estado contra el pueblo palestino y otros pueblos de la región."	0
"101. Exposición informativa del Secretario General (véase S/2000/40/Add.45)."	0
"Los 18 Estados que han informado sobre la importación y exportación de armas han adoptado algunas medidas para regular la producción, venta y transferencia de armas y explosivos."	1
"Con este fin, el Departamento identificó varios puntos de referencia como cruciales para este proceso. Estos incluyeron el establecimiento de los tres comités de asamblea obligatorios: sobre política y finanzas, comunidades y mediación."	1
"Tengo el honor de adjuntar un documento sobre el resumen de la labor del Consejo de Seguridad durante el año 2002, para la reunión que se celebrará el viernes 20 de diciembre de 2002 (véase el anexo)."	0
"c) movimientos de equipo y suministros militares a la región de Darfur que sean aprobados previamente por el Comité establecido en virtud del párrafo 3 a) de la resolución 1591 (2005) a petición del Gobierno del Sudán;"	1
"58. A falta de un centro médico de referencia en Bamako, la MINUSMA adoptó medidas inmediatas para garantizar que el personal de las Naciones Unidas dispusiera de capacidades médicas intermedias adecuadas y, al mismo tiempo, estableció una clínica de nivel II de las Naciones Unidas para sustituir los servicios que anteriormente prestaba la Clinique Pasteur."	1
"Los atentados suicidas también se han convertido en una tendencia."	0
"(i) con respecto a las restricciones de viaje, cuando el Comité determine que dicho viaje está justificado por motivos de necesidad humanitaria, incluida la obligación religiosa, o cuando el Comité concluya que una exención promovería de otro modo los objetivos de esta resolución;"	0
"35. A mediados de marzo, el general de brigada Ruak anunció el despido de 594 soldados con efecto retroactivo al 1 de marzo."	1
"Cuando se haya determinado el estatus, se esperará que la UE desempeñe un papel más destacado, en particular en lo que respecta a la policía y la justicia y en el seguimiento y apoyo del proceso de normas."	0
