"en_ar_GOOGLE"	"MatConf"
"121- إن الجنجويد الذين يشير إليهم معظم الضحايا في الصراع الحالي هم الميليشيات العربية التي تداهم قرى هؤلاء الضحايا على ظهور الخيل أو الجمال، وتقتل وتنهب وتحرق وتغتصب."	1
"الأدلة المعروضة على اللجنة تثبت تورط عضو البرلمان لياندرو إسحاق في الحدث. ونتيجة لهذا الحادث، توفي أحد ضباط الشرطة الوطنية وأصيب جنديان من قوات الدفاع."	1
"24. منذ تقريري الأخير إلى المجلس، قامت البعثة بتجهيز فريقين طبيين متقدمين بهواتف محمولة تعمل عبر الأقمار الصناعية."	0
"ومع ذلك، يتعين اتخاذ المزيد من الخطوات لتجريم التصنيع والحيازة والاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة، فضلا عن المتفجرات."	1
"وحارب موظفو السجن وقوات الأمن في بونتلاند المهاجمين بشجاعة وتمكنوا من منع الاستيلاء على السجن والهروب المحتمل لعناصر حركة الشباب، بما في ذلك خبير في الأجهزة المتفجرة المرتجلة ومنسق القنابل الانتحارية والقراصنة المسجونين وغيرهم."	1
"إذ يشير إلى قراراته بشأن تجنيد الأطفال واستخدامهم في النزاعات المسلحة،"	1
"9 - وقضت المحكمة المحلية في الأصل بأن الحكومة لم تثبت أن فرع مؤسسة الحرمين في هولندا، المنفصل والمستقل عن المنظمة الدولية، قد دعم الإرهاب."	0
"28 - وذكر نائب الممثل الخاص للأمين العام أنه منذ اندلاع النزاع في كانون الأول/ديسمبر 2013، وردت تقارير من خلال آلية الرصد والإبلاغ تشير إلى أن طرفي النزاع مسؤولان عن الانتهاكات والاعتداءات ضد الأطفال، بما في ذلك القتل والتشويه والتجنيد والاستخدام والعنف الجنسي."	1
"وفي هذا السياق، لا نزال نشعر بالقلق إزاء الفئات الأكثر ضعفا في تيمور - ليشتي: الفقراء والمشردين."	0
"ويواصل عدد من الدول العمل على إضفاء الطابع المؤسسي على القدرات والتنسيق اللازمين في نظم إنفاذ القانون لديها."	0
"ولم تصبح خمس دول بعد طرفا في بروتوكول الأسلحة النارية، ولكن جميعها تقريبا قدمت تشريعات لمنظمة الدول الأمريكية تجرم تصنيع وحيازة والاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة والذخيرة والمتفجرات."	0
"وتناقش أدناه مفاهيم التخطيط والأمر والتحريض والمساعدة والتحريض على الجريمة."	1
"علاوة على ذلك، فإن الجماعات المسلحة المتنقلة التي تعتمد على اللصوصية تميل إلى أن تكون أكثر وحشية في أساليبها، حيث أن حافزها أقل للحصول على دعم شعبي محلي."	1
"وذلك يوم الأربعاء 19 ديسمبر 2012 الساعة 15:15"	0
"وتعاونت قوة كوسوفو وشرطة بعثة الأمم المتحدة في الإدارة الأمنية للمناسبات العامة الكبرى، ومكافحة العنف السياسي، وتوفير تدابير أمنية خاصة لمجتمعات الأقليات المهددة."	0
"(و) وحدة طبية مكونة من 13 فرداً من ألمانيا؛"	0
"وفي أوائل عام 2008، شرعت JABISO في سلسلة من العمليات تركزت بشكل رئيسي في المنطقة الواقعة بين ماركا وبيل دوغل وبيليتوين."	0
"وإذ ندرك ضرورة قيام القادة المدنيين والعسكريين، بما يتفق مع مبدأ مسؤولية القيادة، بإظهار الالتزام والإرادة السياسية لمنع العنف الجنسي ومكافحة الإفلات من العقاب وإنفاذ المساءلة، وأن التقاعس عن العمل يمكن أن يبعث برسالة مفادها أن حالات العنف الجنسي في الصراعات يتم التسامح."	0
"وفي حين أنه في أوائل عام 2003، كان عدد قليل جداً من البلدان في أفريقيا قد صدق على ما لا يقل عن 4 من الصكوك القانونية الدولية الـ 12 لمكافحة الإرهاب الموجودة آنذاك، فإن معظم البلدان صدقت الآن على الأغلبية."	1
"269) تمكنت اللجنة من الوصول إلى عدد كبير من التقارير الواردة من مصادر مختلفة والتي توثق عمليات قتل واسعة النطاق للمدنيين في جميع أنحاء دارفور، منذ بداية عام 2003 وحتى وقت نشر هذا التقرير."	1
"وقد قدم فريق التفاوض، في جملة أمور، مقترحات مفصلة لتحقيق اللامركزية وخطة لحكم ميتروفيتشا في المستقبل."	0
"وعلى مدى 54 ساعة، جرت مناقشات مستفيضة وصعبة حول مسألة فريق تقصي الحقائق في مخيم جنين للاجئين."	0
"كل شهر، من الأموال التي يجمعها، يدفع لأعضاء الميليشيات و&quot;دائرته الداخلية&quot; (المستشارين والمقربين) وشيوخ العشيرة ويقوم بشراء الأسلحة."	1
"3. قتل جنود العدو المعتقلين"	1
"كما تعرضوا للحرمان الشديد من حريتهم وحرية التنقل داخل جمهورية كوريا الشعبية الديمقراطية، وحُرموا من حقهم في الاعتراف بهم كشخص أمام القانون، ومن حقهم في عدم التعرض للتعذيب وغيره من ضروب المعاملة القاسية أو اللاإنسانية أو غير الإنسانية. المعاملة المهينة."	1
"53 - وبدأت الأمم المتحدة التخطيط لعقد اجتماع تقني بشأن تنمية القدرات في جنوب السودان من أجل تنسيق نهجها."	0
"ويثني على عملية الأمم المتحدة في بوروندي للدور الهام الذي اضطلعت به في البلد، ولا سيما خلال العملية الانتخابية."	0
"ومع ذلك، فإن الحكومة، باعتبارها الجهاز العام المسؤول عن تطوير السياسات، تتحمل أيضًا مسؤولية الاستجابة للمشاكل الحرجة داخل المؤسسات وفيما بينها."	0
