"en_ar_DEEP"	"VerCoop"
"21 - يقرر أن تقوم الأمانة، في غضون أسبوع واحد بعد رفع اسم من قائمة الأشخاص المعينين لدى اللجنة، بإخطار البعثة الدائمة للبلد أو البلدان التي يعتقد أن الفرد أو الكيان موجود فيها، وفي حالة الأفراد، البلد الذي يكون الشخص من مواطنيه (إلى الحد الذي تكون فيه هذه المعلومات معروفة)، ويطالب الدول التي تتلقى هذا الإخطار باتخاذ تدابير، وفقا لقوانينها وممارساتها المحلية، لإخطار أو إبلاغ الفرد أو الكيان المعني بالرفع من القائمة في الوقت المناسب؛"	0
"وبصرف النظر عن هذه المسائل التشغيلية، وكسياسة عامة، سيعامل أمين المظالم الطلبات المقدمة على أنها سرية."	1
"ومن الأهمية بمكان التأكيد مرة أخرى في هذه المرحلة على أنه عند النظر فيما إذا كان قتل المدنيين يرقى إلى جريمة حرب أو جريمة ضد الإنسانية، فإن وجود غير المدنيين لا يحرم السكان من طابعهم المدني."	1
"ورحب المجلس باتفاق وقف إطلاق النار الموقع في 8 نيسان/أبريل، وأعرب عن دعمه الكامل والفعال للجهود التي يبذلها الاتحاد الأفريقي لإنشاء لجنة وقف إطلاق النار ووحدات الحماية، ودعا الأطراف السودانية إلى تيسير النشر الفوري للمراقبين في دارفور."	1
"المقرر عقدها يوم الأربعاء، 21 كانون الثاني/يناير 2009، الساعة 00/15"	0
"وفي الوقت نفسه، نُشرت أول وحدتين من وحدات الشرطة المشكلة في 5 و 22 آب/أغسطس على التوالي."	0
"14- التعويض الموصى به لشركة Grassetto 46"	0
"[تؤكد] الحاجة إلى تنفيذ برنامج عمل الأمم المتحدة لمنع الاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة من جميع جوانبه ومكافحته والقضاء عليه والصك الدولي لتمكين الدول من تحديد وتعقب، في الوقت المناسب، الأسلحة الصغيرة والأسلحة الخفيفة غير المشروعة، من أجل إحراز تقدم حقيقي في منع ومكافحة والقضاء على الاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة."	1
"ولذلك ستحيل اللجنة التوصيات إلى لجنة مكافحة الإرهاب المنشأة عملا بالقرار 1373 (2001)."	1
"وركز الاجتماع، الذي اشتركت في تنظيمه المديرية التنفيذية ومجلس أوروبا، على منع الإرهاب."	1
"وتعكس هذه الدعوة والتعاون الذي تلقاه المقرر الخاص خلال زيارته التزام حكومة بوركينا فاسو بضمان أن تكون جهودها لمكافحة الإرهاب متوافقة مع القوانين والمعايير الدولية لحقوق الإنسان."	1
"افتتحت الجلسة الساعة 5.10 مساءً."	0
"وبالمثل، أبلغت 26 دولة عن اتخاذ تدابير كاملة لتنظيم ومراقبة استيراد وتصدير الأسلحة والمتفجرات، في حين لا توجد معلومات فيما يتعلق بالدول الأربع المتبقية."	0
"الحالة في تشاد وجمهورية أفريقيا الوسطى والمنطقة دون الإقليمية (27 آب/أغسطس 2007؛ 12 كانون الأول/ديسمبر 2008)"	0
"وفي إحدى الحوادث التي وقعت في كورشا - قرية تورغو، في وقت مبكر من الصباح، في وقت ما من أغسطس/آب 2003، هاجم مئات من عرب الجنجويد القرية. وكانوا يرتدون الزي العسكري الأخضر ويمتطون الخيول والجمال. حاصروا القرية وبدأوا بإطلاق النار على الرجال والفتيان."	0
"وهذا يعني أنها مكلفة بإثبات الحقائق المتعلقة بالانتهاكات المحتملة للقانون الدولي لحقوق الإنسان والقانون الإنساني الدولي المرتكبة في دارفور."	1
"وفي الاجتماعات الدولية، تمكن الفريق من الحكم على مدى وعي الدولة بنظام الجزاءات دون الاستفادة من الإعداد."	1
"الاتحادات والمنظمات والتحالفات الوطنية والإقليمية والدولية؛"	0
"\"ويؤكد مجلس الأمن مسؤوليته الأساسية عن صون السلم والأمن الدوليين، وفقاً لميثاق الأمم المتحدة، ويعترف بالمسؤولية الأساسية للدول في القضاء على القرصنة والسطو المسلح في البحر."	1
"- المادة السابعة من القانون الاتحادي في شأن تنفيذ العقوبات الدولية (قانون العقوبات، الجريدة الرسمية للقانون الاتحادي الأول، العدد 36/2010)"	0
"ويرحب مجلس الأمن أيضا بالتحسينات التي أدخلت مؤخرا على إجراءات اللجنة المنشأة عملا بالقرارين 1267 (1999) و 1989 (2011)، ولا سيما فيما يتعلق بالعمل الفعال والقيم الذي يقوم به مكتب أمين المظالم المنشأ عملا بالقرار 1904 (2009). ."	1
"منع [ing] الشخص من نقل أو تعهد أو التصرف بأي أموال أو ممتلكات أخرى محجوزة على هذا النحو إلا بالطريقة التي قد يتم تحديدها في الأمر."	0
"ويجب اتخاذ خطوات لقمع تمويل الإرهاب بشكل مناسب."	0
"6 - يقرر أن تكون ولاية عملية الأمم المتحدة في كوت ديفوار على النحو التالي:"	0
"ولا تستطيع أي دولة مكافحة الإرهاب بمفردها، لأن الطبيعة العابرة للحدود الوطنية للتهديد الإرهابي تتطلب التعاون والتنسيق مع الدول الأخرى."	1
"ويطلب مجلس الأمن إلى الأمين العام أن يقدم بحلول حزيران/يونيه 2004 تقريره المقبل عن حماية المدنيين في الصراعات المسلحة، متضمنا معلومات عن تنفيذ قرارات مجلس الأمن التي سبق أن اتخذها بشأن هذا الموضوع وأي مسألة أخرى يرغب في لفت انتباهه إليها. للمجلس."	1
