"en_es_TRANSFORMERS"	"VerCoop"
"Destacando la importancia del Acuerdo de Paz de Arusha para la solución pacífica del conflicto en Rwanda y la necesidad de que todas las partes vuelvan a comprometerse a aplicarlo plenamente,"	1
"v) Resultados básicos del programa de verificación"	0
"Entre los posibles riesgos para llevar a los no signatarios a la mesa de negociaciones figura la insistencia de las partes en condiciones previas poco realistas para las negociaciones; otro riesgo es la intransigencia de las partes con respecto a las negociaciones y durante las negociaciones; esos riesgos pueden mitigarse estableciendo posiciones unificadas entre la comunidad internacional con respecto al proceso de paz y manteniendo un diálogo estrecho con las partes; otro riesgo es el establecimiento de iniciativas paralelas de procesos de paz por parte de asociados regionales o internacionales que socavan este elemento del marco."	0
"Se declara abierta la sesión a las 13.20 horas."	0
"f) Detectar todo intento de utilizar la fuerza para amenazar los procesos de Goma y Nairobi por parte de cualquier grupo armado, extranjero o congoleño, en particular en la parte oriental de la República Democrática del Congo, incluso utilizando tácticas de acordonamiento y búsqueda y llevando a cabo todas las operaciones necesarias para impedir los ataques contra la población civil y perturbar la capacidad militar de los grupos armados ilegales que siguen utilizando la violencia en esa zona;"	0
"En Beni, las autoridades locales y la sociedad civil han pedido una participación más activa de la Fuerza de la MONUSCO en las operaciones militares contra las ADF, incluso mediante la realización de operaciones unilaterales."	1
"Por lo tanto, Tailandia no tiene más remedio que ejercer el derecho inmanente de legítima defensa, según lo dispuesto en el Artículo 51 de la Carta de las Naciones Unidas."	0
"Los muertos fueron: 4 profesores, 1 médico, 1 enfermera, 3 estudiantes universitarios, 1 ingeniero, 1 atleta, 1 abogado, 1 activista de los medios, 1 mujer y 2 personas de la misma familia."	0
"a) Preparar la Misión para operaciones futuras o su liquidación."	0
"Es fundamental que la comunidad internacional se una para apoyar sus esfuerzos."	0
"Miles de personas fueron asesinadas, mujeres violadas, aldeas quemadas, casas destruidas y pertenencias saqueadas."	0
"621. La cuestión de si una comisión de la verdad y la reconciliación sería apropiada para el Sudán, y en qué etapa debería establecerse, es una cuestión que sólo el pueblo sudanés debe decidir mediante un proceso verdaderamente participativo."	0
"El Consejo de Seguridad pide al Representante Especial del Secretario General para Burundi que, en estrecho contacto con el Representante Especial del Secretario General para la República Democrática del Congo, determine los hechos e informe al respecto al Consejo lo antes posible."	1
"Decidida a facilitar en adelante una respuesta eficaz a las amenazas mundiales en la esfera de la no proliferación,"	1
"Observando con preocupación que el terrorismo sigue constituyendo una grave amenaza para la paz y la seguridad internacionales, el disfrute de los derechos humanos, el desarrollo social y económico de todos los Estados Miembros y socava la estabilidad y la prosperidad mundiales, que esta amenaza se ha vuelto más difusa, con el aumento, en diversas regiones del mundo, de los actos terroristas, incluidos los motivados por la intolerancia o el extremismo, expresando su determinación de combatir esa amenaza, y destacando la necesidad de asegurar que la lucha contra el terrorismo siga siendo una prioridad en el programa internacional,"	1
"Se formularon declaraciones de apertura en nombre de la Oficina Federal de Relaciones Exteriores de Alemania, el Presidente del Comité establecido en virtud de la resolución 1540 (2004), la Oficina de Asuntos de Desarme de la Secretaría de las Naciones Unidas, la Comisión Europea, el Departamento de Estado de los Estados Unidos y la Oficina Federal de Asuntos Económicos y Control de las Exportaciones."	1
"Que se celebrará el viernes 14 de diciembre de 2007, a las 10.15 horas"	0
"Preveo que los magistrados de las Salas de Primera Instancia y de Apelaciones sólo comenzarán sus funciones judiciales oficiales en una etapa posterior."	0
"183. Los juicios penales por delitos punibles con más de cinco años de prisión están presididos por un grupo de jueces."	1
"El Consejo de Seguridad recuerda las obligaciones de los Estados de respetar y garantizar el respeto del derecho internacional humanitario, incluidos los cuatro Convenios de Ginebra, y subraya su responsabilidad de poner fin a la impunidad y enjuiciar a los responsables de genocidio, crímenes de lesa humanidad y violaciones graves del derecho humanitario."	1
"Según un testigo, Abdel-Al visitó la oficina de Jamea Jamea la noche de la explosión a las 19.30 horas, en la que ambos hablaron del Sr. Abu Adass."	1
"En este ámbito también mencionaremos la Ley de aplicación de las normas aduaneras europeas de 2004, que es aplicable aquí."	0
"El Equipo ha seguido promoviendo y alentando el intercambio con los expertos nombrados para prestar asistencia al Comité contra el Terrorismo y a la nueva Dirección Ejecutiva del Comité contra el Terrorismo, y ha participado en tres reuniones del Comité en las que se han hecho presentaciones sobre esferas pertinentes a la labor del Equipo."	1
"Se espera que el Gobierno de Reconciliación Nacional proporcione alrededor del 30% de los gastos, el Banco Mundial está considerando la posibilidad de conceder un préstamo de 80 millones de dólares y otros donantes también están proporcionando financiación."	0
"El Consejo de Seguridad reitera también su apoyo al Representante Especial del Secretario General, Sr. Ahmedou Ould-Abdallah, por sus esfuerzos encaminados a promover el proceso político en Somalia."	1
"Dirección de correo electrónico del Grupo de Expertos"	0
"En la reunión del 21 de mayo se hizo referencia específica a la cuestión de las armas que se describe en el párrafo 93."	1
"Véase también, por ejemplo, S/RES/1880 (2009), párr. 27"	0
"3. Los participantes consideraron que, debido a su gravedad, esos acontecimientos ponían de relieve la necesidad y la urgencia de acelerar los preparativos para el diálogo inclusivo entre los malienses, de manera que se sentaran las bases de una auténtica reconciliación entre los malienses y de una paz, seguridad y estabilidad duraderas en el país."	1
"Varias delegaciones pidieron al Gobierno de Malí que investigara las violaciones de los derechos humanos y expresaron su preocupación por la liberación de los autores de delitos graves contra los derechos humanos."	1
"A este respecto, se ha llegado a un acuerdo con las partes sobre la posibilidad de revisar los acuerdos militares a fin de responder mejor a las realidades sobre el terreno."	1
"Utilizar un enfoque de evaluación participativa para asegurar que las mujeres y las niñas que regresan y los desplazados internos influyan en el establecimiento y el contenido de las estrategias y los programas de reintegración; perfeccionar los parámetros de reintegración que tengan en cuenta las cuestiones de género en cuestiones como la reforma constitucional y los procesos electorales; desglosar los indicadores por sexo."	1
"Que se celebrará el viernes 15 de febrero de 2013, a las 14.45 horas"	0
"Los observadores militares de la UNOMIG siguieron desempeñando las tareas que se les habían encomendado realizando patrullas terrestres diarias y enlaces con las autoridades locales y coordinando con la fuerza colectiva de mantenimiento de la paz de la Comunidad de Estados Independientes (CEI), así como con los organismos encargados de hacer cumplir la ley de ambas partes."	0
"Exhorto a las autoridades libanesas a que desplieguen todos los esfuerzos posibles para detener a los responsables de este intento de asesinato y llevarlos ante la justicia."	1
"En estrecha cooperación con el Comité establecido en virtud de las resoluciones 1267 (1999) y 1540 (2004) y de conformidad con su mandato, el Comité prestará especial atención a los Estados respecto de los cuales no se disponga de información sobre la aplicación de la resolución 1373 (2001) y examinará la mejor manera de abordar la cuestión."	1
